公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
中科院广州软件所,前端开发工程师（中科智城）,12k-18k,"移动互联网,数据服务 不需要融资 150-500人",经验3-5年 本科,“丰富智慧城市+物联网行业的知识领域”,大数据 云计算 ,[南沙区]
厦门唐普,web前端工程师,10k-15k,"企业服务,数据服务 B轮 50-150人",经验3-5年 大专,“高薪职位”,React Vue React native jQuery ,[萝岗区]
图石科技,前端开发工程师(实习岗位),2k-4k,"移动互联网,数据服务 未融资 15-50人",经验应届毕业生 本科,“周末双休、专业培训、优秀团队、提供转正机会”,云计算 移动互联网 前端开发 Unity3d ,[芳村]
维度科技,web前端开发工程师,14k-20k,移动互联网 未融资 50-150人,经验5-10年 大专,“晋升空间大 公司发展快 40人+技术团队”,社交 即时通讯 Vue Angularjs CSS 前端开发 ,[员村]
碧辉腾乐,中高级前端开发工程师,12k-18k,"移动互联网,电商 未融资 50-150人",经验3-5年 大专,“待薪年假、部门奖金、下午茶”,电商 社交 Vue React Node.js ,[大沙]
GoBrand,中级web前端开发工程师,12k-18k,"企业服务,广告营销 未融资 50-150人",经验3-5年 本科,“极速成长、五险一金、年度体检、年度旅游”,广告营销 前端开发 Web前端 ,[南洲]
青藤,react前端开发工程师,10k-15k·13薪,"移动互联网,教育 不需要融资 15-50人",经验1-3年 大专,“教育行业”,教育 React ,[新市]
广州云翊,Web前端工程师,2k-3k,"移动互联网,消费生活 不需要融资 15-50人",经验应届毕业生 大专,“发展前景、期权、弹性时间”,教育 前端开发 ,[天河区]
西洋汇,前端工程师,6k-12k,"电商,移动互联网 不需要融资 50-150人",经验1-3年 本科,“不加班，技术氛围浓，发展机会大”,电商 Vue React native 前端开发 移动端 ,[海珠区]
猫腾科技,前端开发工程师,5k-8k,"移动互联网,消费生活 未融资 15-50人",经验1-3年 大专,“五险一金、双休、扁平化管理、下午茶”,前端开发 Vue ES6 ,[南沙区]
百布,前端开发工程师,15k-25k,移动互联网 D轮及以上 500-2000人,经验3-5年 本科,“晋升空间大 岗位双休 不打卡”,前端开发 Vue ,[新港]
驴迹科技,前端工程师,5k-7k,"移动互联网,旅游 上市公司 150-500人",经验应届毕业生 本科,“上市公司 发展空间大 自由”,Web前端 Vue React ,[天河区]
安恒信息,前端开发工程师,15k-20k,"信息安全,数据服务 上市公司 500-2000人",经验3-5年 本科,“上市公司、业务稳定、非外包、弹性作息”,企业服务 信息安全 Vue ES6 webpack ,[天河区]
趋势动力,web前端开发工程师（RN开发）,7k-12k,"移动互联网,电商 未融资 150-500人",经验1-3年 大专,“大平台、大牛带队、五险一金、技术交流会”,移动互联网 新零售 移动端 React native 前端开发 组件化 ,[五山]
车便捷,前端工程师,10k-15k,"移动互联网,消费生活 A轮 150-500人",经验3-5年 本科,“周末双休 带薪年假 绩效奖金”,Vue React native HTML Javascript ,[琶洲]
Fordeal,资深前端开发工程师,20k-30k·14薪,"电商,移动互联网 C轮 2000人以上",经验3-5年 本科,“发展空间大，管理扁平化，福利待遇全”,电商 前端开发 HTML Javascript CSS ,[琶洲]
广州赛谷,web前端开发工程师,6k-10k,硬件 未融资 500-2000人,经验1-3年 大专,“高速发展 团队氛围好”,企业服务 云计算 前端开发 Web前端 React Vue ,[海珠区]
