公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
思亿欧,.net开发工程师,7k-8k,移动互联网 A轮 500-2000人,经验应届毕业生 本科,“双休，环境好，领导nice”,.NET C# ,[火车东站]
炫眼科技,u3d客户端主程,7k-12k,"软件开发,VR丨AR 不需要融资 15-50人",经验1-3年 本科,“U3D开发有前途”,信息安全 移动互联网 SDK 人工智能 移动端 VR ,[下沙]
彩谱科技,.net开发工程师,15k-20k,"硬件,其他 未融资 50-150人",经验3-5年 不限,“五险一金，大小周，13薪”,Winform Wpf C#/.NET ,[下沙]
筑业工程数字技术,.NET开发工程师,11k-18k,"电商,数据服务 上市公司 50-150人",经验3-5年 大专,“专业培训”,.NET ,[滨江区]
十勇士,u3d客户端,10k-15k,游戏 不需要融资 50-150人,经验1-3年 本科,“撸猫”,游戏 Unity3d ,[长河]
震野科技,Java,18k-25k,"移动互联网,企业服务 上市公司 150-500人",经验5-10年 不限,“企业级市场潜力巨大”,股票期权 带薪年假 美女多 领导好 ,[余杭区]
慌木科技,unity3d开发工程师,15k-25k·13薪,游戏 天使轮 少于15人,经验3-5年 本科,“团队资金充裕，氛围好，同事靠谱，项目前景优秀”,游戏 移动端 Unity3d ,[滨江区]
路格,后端开发工程师,5k-9k,"消费生活,数据服务 未融资 50-150人",经验应届毕业生 本科,“福利待遇好，具有发展前景”,C# .NET ,[白杨]
术也,全栈工程师,15k-25k,人工智能 不需要融资 少于15人,经验不限 本科,“快速成长空间有机会带领团队参与多种项目”,C# Javascript PHP C++ ,[余杭区]
链伽科技,.NET,10k-15k,"电商,软件开发 不需要融资 15-50人",经验3-5年 大专,“发展空间大 五险一金”,,[滨江区]
杭州建普科技有限公司,Unity3D开发工程师,4k-6k,企业服务 未融资 15-50人,经验不限 不限,"“五险一金,包住宿,话补”",软件开发 ,[和睦]
天翼阅读文化传播有限公司,VR技术专家,30k-60k,"移动互联网,文娱丨内容 上市公司 150-500人",经验5-10年 本科,“央企大平台”,技术管理 ,[滨江区]
蚂蚁集团,蚂蚁集团-测试开发专家,25k-50k·13薪,"金融,移动互联网 B轮 2000人以上",经验3-5年 本科,“发展潜力大，福利有保障；”,测试开发 ,[西湖区]
网易,U3D客户端开发实习生,5k-6k,电商 上市公司 2000人以上,经验应届毕业生 本科,“大厂经历 猪厂食堂 转正机会”,Unity3d 前端开发 ,[长河]
申邦科技,软件开发工程师,8k-16k,"硬件,移动互联网 未融资 15-50人",经验1-3年 大专,“缴纳社保、周末双休、定期旅游、办公舒适”,移动互联网 Winform C#/.NET ,[长河]
杭州方恒科技有限公司,.net开发工程师,10k-15k,"移动互联网,消费生活 未融资 15-50人",经验3-5年 大专,“扁平管理，弹性工作，帅哥美女多哦”,本地生活 社交 后端 C#/.NET 客户端 ,[西溪]
盛和游戏,u3d客户端,13k-25k,游戏 不需要融资 500-2000人,经验3-5年 大专,“千人规模”,游戏 Unity3d 前端开发 ,[宁围]
亚厦装饰,软件开发工程师,8k-15k,消费生活 上市公司 2000人以上,经验1-3年 本科,“双休 五险一金”,后端 C++ C#/.NET ,[北山]
天堉,Unity客户端开发,15k-25k,游戏 未融资 少于15人,经验3-5年 大专,“五险一金，节日福利”,Unity3d ,[西溪]
易护科技,.net后端,8k-14k,"医疗丨健康,软件开发 不需要融资 15-50人",经验1-3年 本科,"“带薪年假,五险一金,弹性工作”",ASP 中间件 .NET 后端 ,[长河]
杭州宝策供应链,.net开发工程师,12k-18k,"数据服务,移动互联网 未融资 50-150人",经验3-5年 本科,“五险一金带薪年假弹性工作节日福利”,.NET ,[拱墅区]
雅乐科技,u3d开发工程师,15k-30k,"移动互联网,电商 B轮 150-500人",经验3-5年 大专,“福利优厚、下午茶 、双休”,Unity3d ,[拱墅区]
途为科技,.net,7k-10k,软件开发 未融资 少于15人,经验1-3年 本科,“五险，带薪休假”,新零售 大数据 后端 客户端 服务器端 C#/.NET ,[余杭区]
