公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
法本信息,java开发工程师,8k-13k,"企业服务,软件开发 上市公司 2000人以上",经验3-5年 大专,“大平台，氛围好，技术新颖，长期稳定”,Java ,[锦江区]
易路,java开发工程师,10k-20k,"移动互联网,企业服务 C轮 150-500人",经验3-5年 大专,“弹性工时/年轻团队/人性管理/高端客户群”,Linux/Unix 分布式 Hadoop ,[双流县]
普元,Java开发工程师,12k-18k,"企业服务,数据服务 不需要融资 500-2000人",经验5-10年 本科,“六险一金”,Java ,[高新区]
西瓜创客,Java开发工程师,15k-30k,教育 B轮 150-500人,经验3-5年 本科,“快速成长，创业公司，大牛围绕”,后端 服务器端 Java ,[高新区]
启迪河长,java开发工程师,10k-15k,企业服务 不需要融资 15-50人,经验3-5年 本科,“团队气氛融洽，发展前景广阔”,数据库 架构师 docker 后端 ,[武侯区]
厦门科拓通讯技术股份有限公司,Java开发工程师,10k-15k,"硬件,企业服务 不需要融资 500-2000人",经验3-5年 本科,“交通便利，地铁口，周末双休，五险一金”,Python Shell 数据库 Java ,[武侯区]
致远互联,高级java开发工程师,15k-22k·14薪,"移动互联网,社交 上市公司 500-2000人",经验5-10年 本科,“团队氛围轻松、同事NICE、部门上升机会多”,Java ,[高新区]
普华永道成都SDC,java开发工程师,8k-15k·13薪,"金融,数据服务 不需要融资 2000人以上",经验3-5年 大专,“十三薪，带薪年假，带薪病假，周末双休”,Java ,[中和]
ezbuy,高级java开发工程师,15k-25k·13薪,"电商,消费生活 C轮 500-2000人",经验5-10年 本科,“公司发展好；行业前景好”,Java ,[武侯区]
思迪信息,java开发工程师,10k-13k,"移动互联网,金融 未融资 500-2000人",经验1-3年 本科,“六险一金，周末双休，年终旅游等”,Java ,[高新区]
北京图灵信服科技有限公司,Java开发工程师,9k-12k,软件开发 / /,经验3-5年 大专,“试用期9折”,汽车 Java MySQL ,[武侯区]
Gridsum 国双,高级java开发工程师,16k-20k·14薪,"数据服务,企业服务 上市公司 500-2000人",经验3-5年 本科,“人工智能 大数据”,大数据 ,[高新区]
美的金融,Java高级开发工程师,15k-28k·14薪,金融 不需要融资 150-500人,经验5-10年 本科,“500强 五险一金”,金融 互联网金融 Java ,[高新区]
嘉谊互娱,java服务器,11k-18k,游戏 未融资 50-150人,经验3-5年 本科,“五险一金、商业保险、周末双休、旅游机会”,游戏 游戏开发 服务器端 Node.js ,[武侯区]
易见股份,java开发工程师,8k-15k,金融 上市公司 150-500人,经验1-3年 本科,“扁平管理”,区块链 Java ,[武侯区]
电信五所有限公司,Java开发工程师,10k-12k,信息安全、数据服务 不需要融资 150-500人,经验1-3年 本科,“工作稳定，待遇较优，各项福利保险完善。”,大数据 通信/网络设备 Java MySQL Hadoop Shell ,[锦江区]
上海合思,java开发工程师,10k-20k,医疗丨健康 天使轮 15-50人,经验3-5年 本科,“研发氛围浓厚 强调团队协作 待遇福利好”,医疗健康 Java ,[高新区]
爱乐学教育,java开发工程师,6k-12k,"教育,数据服务 未融资 50-150人",经验1-3年 大专,“五险一金、周末双休、年终奖、生活补助等”,教育 Java 后端 ,[高新区]
GoFun,java开发工程师,18k-27k·13薪,移动互联网 B轮 500-2000人,经验5-10年 本科,“简单、高效、大平台”,Java 后端 ,[柳江]
聚通达科技,高级java开发工程师,15k-20k,"移动互联网,数据服务 上市公司 150-500人",经验5-10年 本科,“绩效奖金、定期体检、带薪年假、节日礼物”,Java ,[高新区]
高伟达,java开发工程师,7k-14k,"移动互联网,电商 上市公司 2000人以上",经验5-10年 本科,“年终奖、带薪年假、餐补、通讯补贴”,Java ,[汪家拐]
南天佳信,java开发工程师,9k-12k,"金融,其他 上市公司 50-150人",经验3-5年 本科,“年终奖、带薪年假”,银行 Java ,[高新区]
东方通,高级java开发工程师,12k-20k·13薪,数据服务 上市公司 500-2000人,经验5-10年 本科,“13薪、五险一金”,Java ,[高新区]
辰木互动,Java开发工程师,10k-15k,电商、广告营销 不需要融资 50-150人,经验3-5年 本科,“可以远程办公 五险一金入职既买”,Java 后端 ,[高新区]
永洪科技,Java,7k-10k,企业服务 C轮 150-500人,经验1-3年 本科,“技术大牛，工作氛围好，行业领先”,大数据 Javascript JS ,[高新区]
美源网络,java高级开发工程师,12k-18k,"电商,软件开发 未融资 50-150人",经验5-10年 本科,“五险一金、带薪年假、周末双休、定期团建”,新零售 电商 后端 ,[紫荆]
平安城科,java开发工程师,20k-40k,金融 上市公司 500-2000人,经验不限 本科,“产业互联网”,电商 服务器端 Java 分布式 docker ,[武侯区]
招银网络科技,Java开发工程师,15k-25k,金融 不需要融资 2000人以上,经验1-3年 本科,"“五险一金,年终奖,房贷补贴,员工体检”",金融 Java ,[高新区]
大耳狐科技,Java开发工程师,6k-8k,软件开发 未融资 15-50人,经验1-3年 不限,“技术为主，用心做事”,Java 后端 数据库 ,[无]
安邦保险集团西南研发中心,java开发工程师,8k-12k·15薪,"移动互联网,金融 不需要融资 50-150人",经验1-3年 本科,“福利待遇、工作环境”,Java ,[武侯区]
帝隆云计算,高级java开发工程师,13k-20k,"金融,企业服务 上市公司 150-500人",经验5-10年 大专,"“五险一金,定期体检,年终奖金,周末双休”",电商 新零售 Java 后端 ,[新都区]
华为技术有限公司,java开发工程师,12k-24k,通讯电子 不需要融资 2000人以上,经验不限 本科,“5g相关业务，前景好”,Java Scala Hadoop ,[郫县]
成都大财有道科技有限公司,java开发工程师（初级、中级、高级）,13k-25k,"企业服务,金融 不需要融资 150-500人",经验3-5年 本科,“五险一金、班车、季度奖金、加班补贴、弹性工作”,Java ,[郫县]
记忆码,java开发工程师,3k-6k,"软件开发,区块链 不需要融资 15-50人",经验不限 不限,“包吃包住五险一金年底双薪节假福利团建”,Java Node.js 数据库 ,[双流县]
yunmel,java开发工程师,5k-8k,"移动互联网,信息安全 不需要融资 15-50人",经验1-3年 本科,“生日福利、季度团建、单休（介意者勿投）”,移动互联网 服务器端 后端 Linux/Unix docker ,[高新区]
澳沙科技,Java开发工程师,3k-6k·13薪,"移动互联网,信息安全 未融资 15-50人",经验应届毕业生 本科,“提升空间大 补贴到位 五险一金”,教育 大数据 ,[桐梓林]
咻电科技,java开发工程师,10k-15k·13薪,其他 未融资 500-2000人,经验3-5年 本科,“发展前景”,Java ,[金牛区]
空间座标,Java开发工程师,10k-15k·13薪,移动互联网 B轮 50-150人,经验3-5年 本科,“团队实力强”,Java 后端 ,[红牌楼]
聚云科技,java开发工程师,9k-18k,"移动互联网,金融 未融资 15-50人",经验3-5年 不限,“五险一金，弹性工作制，员工食堂，健身房”,金融 Java ,[高新区]
金投金融,java开发工程师,8k-10k·13薪,金融 上市公司 500-2000人,经验1-3年 本科,“五险一金、定期体检、团队旅游、广阔的晋升空间”,金融 Java ,[高新区]
一城置业,java高级开发工程师,10k-15k·13薪,软件开发 未融资 15-50人,经验3-5年 本科,“13薪 团队氛围良好 不定期团建”,Java MySQL ,[锦江区]
马上金融,高级JAVA开发工程师,15k-30k,"金融,移动互联网 不需要融资 2000人以上",经验5-10年 本科,"“五险一金,技术前沿,绩效奖金”",Java ,[高新区]
字节互动,高级java开发工程师,12k-18k·13薪,"移动互联网,旅游 未融资 少于15人",经验5-10年 本科,“川内百强甲方企业，与阿里研发并肩开发”,新零售 Java docker MySQL 服务器端 ,[高新区]
初灵信息,java软件工程师,8k-12k,"移动互联网,数据服务 上市公司 500-2000人",经验1-3年 本科,“五险一金、弹性工作、周末双休、租房补贴”,Java ,[高新区]
艾草科技,java开发工程师,5k-10k,"企业服务,电商 天使轮 15-50人",经验1-3年 本科,"“五险一金,弹性工作”",电商 后端 服务器端 ,[双流县]
蚂蚁集团,java开发工程师,20k-40k,"金融,移动互联网 B轮 2000人以上",经验3-5年 本科,“蚂蚁金服开发”,互联网金融 Java ,[武侯区]
开科唯识,java全栈工程师,7k-12k,金融 未融资 500-2000人,经验1-3年 本科,“五险一金 带薪年假 结婚和中秋礼金 调薪机会”,金融 Java ,[双流县]
绿源集,java开发工程师,10k-20k,"移动互联网,医疗丨健康 不需要融资 15-50人",经验3-5年 本科,“医药科技公司，支持公司内外开发工作”,医疗健康 移动互联网 ,[金牛区]
福摩数科,高级java开发工程师,10k-15k·13薪,金融 A轮 150-500人,经验5-10年 本科,“公司每月业绩2亿以上，每月业绩奖金”,Java Python MySQL ,[高新区]
星云飞救,java开发工程师,12k-20k·13薪,"医疗丨健康,软件开发 未融资 15-50人",经验5-10年 大专,“五险一金，餐补”,医疗健康 Java ,[武侯区]
华致科技,java高级开发工程师,12k-20k,"企业服务,物联网 不需要融资 15-50人",经验5-10年 本科,“弹性工作时间 氛围好 办公室零食”,企业服务 Java ,[高新区]
蚂蚁金服,Java开发工程师,20k-40k,软件开发 上市公司 2000人以上,经验3-5年 本科,“团队和谐，氛围轻松，讲产出，不讲加班”,电商 金融 Java 后端 分布式 ,[武侯区]
