公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
房天下,java工程师,10k-20k,消费生活 上市公司 2000人以上,经验不限 本科,“上市公司、成长快”,Java MySQL ,[丰台区]
打扮家,java开发工程师,15k-25k,"移动互联网,电商 B轮 150-500人",经验3-5年 本科,“行业前景 发展空间 薪资福利”,Java Web前端 ,[西山]
汉熵通信有限公司,java开发工程师,12k-24k,"信息安全,物联网 不需要融资 50-150人",经验不限 本科,“精英团队 扁平管理 公司高速发展”,Java ,[万寿寺]
京东集团,java开发工程师,25k-35k,电商 上市公司 2000人以上,经验3-5年 本科,“500强、领导nice、平台大”,后端 MySQL Java ,[亚运村]
鼎普,java开发工程师,10k-20k,"移动互联网,信息安全 上市公司 150-500人",经验3-5年 本科,“七险一金、餐补交通补贴、周末双休等”,信息安全 Java ,[海淀区]
汉雅星空,java开发工程师,12k-17k,"移动互联网,文娱丨内容 未融资 150-500人",经验3-5年 本科,“五险一金、餐补”,媒体 后端 ,[朝阳区]
妙健康,Java开发工程师,20k-25k,移动互联网 C轮 150-500人,经验3-5年 本科,“六险一金 团建活动 带薪年假 定期体检”,医疗健康 移动互联网 后端 ,[朝阳区]
妙健康,高级Java开发工程师,20k-30k,移动互联网 C轮 150-500人,经验3-5年 本科,“六险一金 团建活动 带薪年假 定期体检”,移动互联网 医疗健康 后端 ,[朝阳区]
易联融科,java开发工程师,10k-15k,软件开发 不需要融资 15-50人,经验3-5年 本科,“外派岗位”,Java 后端 ,[牡丹园]
小瓜科技,java工程师,20k-30k,"广告营销,软件开发 未融资 15-50人",经验3-5年 本科,“五险一金、周末双休、弹性工作”,Java ,[西二旗]
LinkedME,Java开发工程师,20k-40k,"移动互联网,企业服务 B轮 50-150人",经验3-5年 本科,"“14薪,公积金全额,年两次涨薪,交通便利”",分布式 ,[海淀区]
融智天软件,java开发工程师,15k-22k,软件开发 C轮 150-500人,经验3-5年 本科,“股权期权、良好的待遇、良好的职业前景”,企业服务 移动互联网 后端 分布式 ,[西红门]
LinkedME,java开发工程师,15k-25k·14薪,"移动互联网,企业服务 B轮 50-150人",经验3-5年 本科,“六险一金 补充医疗 各种补助”,Java ,[海淀区]
安居客,java开发工程师,30k-50k,移动互联网 上市公司 500-2000人,经验3-5年 本科,“有竞争力的薪酬，可爱的同事”,分类信息 系统架构 服务器端 Java 架构师 ,[大山子]
话本小说,高级java开发工程师,20k-40k·13薪,"移动互联网,文娱丨内容 A轮 15-50人",经验3-5年 本科,“不打卡、免费零食、六险一金、住房房补”,移动互联网 Java docker 后端 机器学习 ,[大望路]
热云数据,高级java开发工程师,20k-40k,"数据服务,移动互联网 B轮 150-500人",经验3-5年 本科,“六险一金，每日午休一小时，良好的工作氛围”,Java Hadoop Node.js 企业软件 ,[望京]
热云数据,高级java开发工程师,20k-40k,"数据服务,移动互联网 B轮 150-500人",经验3-5年 本科,“六险一金，每日午休一小时，良好的工作氛围”,Java Hadoop Node.js 企业软件 ,[望京]
天融信,高级java开发工程师,15k-25k,信息安全 上市公司 2000人以上,经验5-10年 本科,“七险一金，全额缴纳，餐补交通补”,信息安全 J2EE Java 后端 ,[西北旺]
九识佳,java开发工程师,12k-24k,社交 A轮 15-50人,经验1-3年 本科,"“逗逼氛围,五险一金,年度旅游,年终奖金”",后端 ,[大望路]
字节跳动,高级Java开发工程师,25k-50k,文娱丨内容 C轮 2000人以上,经验3-5年 本科,"“六险一金,股票期权,弹性工作,免费三餐”",后端开发 ,[海淀区]
沃东天骏,Java开发工程师,20k-40k,"移动互联网,区块链 上市公司 2000人以上",经验3-5年 本科,“核心部门，六险一金，福利好好的”,电商 Java 后端 数据库 架构师 ,[通州区]
紫光云数,java开发工程师,10k-15k,"企业服务,数据服务 不需要融资 2000人以上",经验3-5年 本科,"“六险一金,薪资全额”",电商 移动互联网 Java 数据库 ,[望京]
Moka,高级java开发工程师,30k-60k·15薪,企业服务 B轮 150-500人,经验5-10年 本科,“公司发展迅速、前景好、六险一金”,企业服务 Java ,[北太平庄]
京东,Java开发工程师,15k-25k,电商 上市公司 2000人以上,经验3-5年 本科,“福利待遇全面”,Java 软件开发 分布式 ,[通州区]
Moka,java开发工程师,15k-30k·15薪,企业服务 B轮 150-500人,经验3-5年 本科,“明星产品、晋升空间、大牛团队”,企业服务 Java ,[北太平庄]
本木医疗,高级Java开发工程师,28k-40k,"移动互联网,消费生活 不需要融资 50-150人",经验5-10年 本科,"“薪资高,福利多”",Java ,[朝阳区]
联龙博通,java工程师,10k-15k·13薪,"移动互联网,电商 D轮及以上 2000人以上",经验5-10年 大专,"“五险一金,节日福利,年终奖金,周末双休”",Java ,[西客站]
360,java高级开发工程师,25k-35k·15薪,信息安全 上市公司 2000人以上,经验5-10年 本科,“管理职责，开发内部信息化系统”,Java MySQL ,[酒仙桥]
泰康保险集团,java开发工程师,20k-40k·15薪,金融 不需要融资 2000人以上,经验3-5年 本科,“高额年终奖 七险二金 加班补助 带薪年假双休”,Java ,[回龙观]
小象飞羊科技,Java开发工程师,7k-14k,"移动互联网,企业服务 天使轮 15-50人",经验1-3年 本科,“期权奖励，14薪机会，扁平管理，五险一金”,企业服务 移动互联网 后端 ,[朝阳区]
玖富数科集团,高级java开发工程师,20k-30k,金融 D轮及以上 2000人以上,经验5-10年 本科,“五险一金、弹性工作、班车接送”,金融 本地生活 Java ,[朝阳区]
联盟智能社区,高级java开发工程师,25k-50k,"企业服务,人工智能 B轮 150-500人",经验5-10年 本科,“公司固定12薪+2个月年终奖；”,Java 后端 ,[朝阳区]
安硕信息（amarsoft）,JAVA开发工程师,8k-15k,金融 上市公司 2000人以上,经验1-3年 本科,"“福利优厚,专业团队”",金融 Java 后端 架构师 ,[东城区]
必要商城,java高级开发工程师,18k-35k,电商 不需要融资 150-500人,经验5-10年 本科,“六险一金；高并发；分布式架构”,电商 后端 分布式 ,[东大桥]
必要商城,java开发工程师,18k-35k,电商 不需要融资 150-500人,经验3-5年 本科,“六险一金；高并发；分布式架构”,电商 服务器端 后端 J2EE 分布式 ,[东大桥]
步峰信息,java开发工程师,17k-30k,"移动互联网,企业服务 不需要融资 50-150人",经验1-3年 本科,“五险一金 双休 加班调休 长期稳定”,地图 Java ,[海淀区]
