公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
华普天健会计师事务所,C#开发工程师,25k-50k,"企业服务,其他 不需要融资 500-2000人",经验5-10年 不限,“定期体检，节日福利，晋升空间大”,C#/.NET ,[展览路]
米牛电商,C#软件工程师,15k-18k,电商 B轮 15-50人,经验3-5年 本科,“国企”,C#/.NET ,[太平桥]
善思致远,c#开发工程师,8k-15k,软件开发、教育 未融资 少于15人,经验3-5年 大专,“长期常驻现场，北京医保项目，基本不加班”,C# 软件开发 ,[天桥]
海研自动化,c#开发工程师,7k-12k,硬件 未融资 500-2000人,经验1-3年 本科,“福利待遇好、发展空间大、精英团队”,通信/网络设备 硬件制造 C#/.NET 平台 QT 通信 ,[朝阳区]
同方知网吉林省分公司,C#研发工程师,8k-15k,教育 不需要融资 2000人以上,经验1-3年 本科,"“公司宿舍,免费班车,免费食堂,五险二金”",企业服务 平台 C#/.NET JS ,[西三旗]
烜翊科技,C#/C++高级开发工程师,15k-22k·13薪,硬件 A轮 15-50人,经验3-5年 本科,“高新技术企业”,C# C++ .NET ,[朝阳区]
信兆科技,C#软件研发工程师（B/S、C/S、WPF）,15k-25k,"硬件,软件开发 不需要融资 15-50人",经验1-3年 大专,“公司发展稳定，工资发放及时，全额五险一金”,工具软件 图像算法 Wpf 客户端 C#/.NET ,[清河]
载攸道,c#运维工程师,8k-15k,移动互联网 天使轮 50-150人,经验1-3年 本科,“面聊”,.NET 后端 数据库 ,[朝外]
连美科技,C#工程师,10k-20k,"企业服务,其他 天使轮 15-50人",经验1-3年 本科,"“五险一金,双休”",.NET ,[朝阳区]
中金公司,软件开发工程师（Java/C++/C#方向）,12k-20k,金融 上市公司 2000人以上,经验应届毕业生 本科,“金融科技方向”,证券/期货 互联网金融 ,[建国门]
西西科技,C#高级工程师,12k-18k,企业服务 天使轮 少于15人,经验5-10年 大专,“发展前景好，正向激励政策”,大数据 企业服务 服务器端 客户端 后端 C#/.NET ,[南磨房]
本木医疗,c#开发工程师,20k-35k,"移动互联网,消费生活 不需要融资 50-150人",经验3-5年 本科,“六险一金、弹性工作制、年终奖金丰厚”,C# .NET Java ,[朝阳区]
好扑,C#高级开发,15k-30k,"数据服务,信息安全 A轮 15-50人",经验3-5年 本科,“近地铁、零食下午茶、定期团建、加班餐”,移动互联网 ,[建国门]
Mobvista,Unity开发工程师（有sdk经验）,10k-18k,广告营销 上市公司 500-2000人,经验1-3年 本科,“上市公司，发展好 一日三餐+下午茶”,游戏 Unity3d C/C++ ,[朝阳区]
QQ炫舞,U3D开发工程师（21届）,15k-25k,游戏 不需要融资 500-2000人,经验应届毕业生 本科,“行业前景好、腾讯系、福利好、领导nice”,游戏 C# Lua ,[东城区]
字节跳动,游戏客户端开发,15k-30k,文娱丨内容 C轮 2000人以上,经验3-5年 本科,"“六险一金,股票期权,弹性工作,免费三餐”",移动端 ,[海淀区]
字节跳动,测试开发实习生 - 抖音电商,8k-15k,文娱丨内容 C轮 2000人以上,经验不限 本科,“弹性工作”,测试 ,[海淀区]
