公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
顺丰科技有限公司,Java开发工程师,23k-38k,"软件开发,数据服务 不需要融资 2000人以上",经验5-10年 本科,“自由展示才华”,移动互联网 物流 MySQL 全栈 数据库 后端 ,[南山区]
利谱信息,java开发工程师,15k-25k,信息安全 未融资 50-150人,经验5-10年 本科,“周末双休 五险一金 发展空间”,即时通讯 大数据 docker 后端 服务器端 ,[南山医院]
金蝶天燕,高级java开发工程师,15k-25k,企业服务 上市公司 150-500人,经验5-10年 本科,“发展空间大 平台大 福利好 底层开发”,分布式 中间件 软件开发 云计算 ,[大冲]
数池科技,java高级开发工程师,15k-25k,"企业服务,社交 天使轮 15-50人",经验3-5年 本科,“技术大牛多 团队快速成长 晋升空间大”,广告营销 工具软件 Java MySQL 后端 ,[科技园]
珍爱网,java开发工程师,15k-25k,"社交,消费生活 不需要融资 2000人以上",经验3-5年 本科,“大公司 创意项目”,社交 移动互联网 后台 用户增长 社交电商 ,[科技园]
深圳道乐,java开发工程师,10k-13k,"移动互联网,金融 未融资 150-500人",经验1-3年 本科,"“待遇好, 年终奖励,高端资管行业积累”",互联网金融 中间件 分布式 系统架构 ,[南山区]
深圳道乐,java开发工程师,12k-20k,"移动互联网,金融 未融资 150-500人",经验3-5年 本科,"“待遇好, 年终奖励,高端资管行业积累”",互联网金融 分布式 中间件 ,[南山区]
致趣科技,java高级开发工程师,20k-30k,硬件 天使轮 15-50人,经验3-5年 本科,“技术大牛，弹性工作时间和地点”,Java Golang 后端 全栈 ,[车公庙]
联盟智能社区,高级java开发工程师,30k-60k·16薪,"企业服务,人工智能 B轮 150-500人",经验3-5年 本科,“急招 急招”,电商 本地生活 Java ,[南山区]
天安运营,Java高级开发工程师,15k-30k,"消费生活,其他 D轮及以上 2000人以上",经验3-5年 本科,“国有控股企业、平台稳定、业务转型前景极好”,Java Linux/Unix MySQL J2EE ,[福田区]
上海中软华腾软件系统有限公司,Java开发工程师,13k-26k,"企业服务,金融 上市公司 2000人以上",经验3-5年 本科,"“项目奖
绩效奖金（只奖励）
周末加班双倍”",云计算 大数据 ,[坂田]
万顺叫车,高级Java开发工程师,25k-35k,"消费生活,移动互联网 未融资 150-500人",经验5-10年 本科,“非外包，五险一金，车补，下午茶，包住”,团建津贴 氛围好 非外包 提供住宿 ,[宝安区]
优品财富管理有限公司,Java开发工程师,8k-15k,金融 未融资 500-2000人,经验1-3年 本科,“大牛云集”,企业服务 金融 ,[科技园]
优品财富管理有限公司,Java开发工程师,8k-15k,金融 未融资 500-2000人,经验1-3年 本科,“大牛云集”,企业服务 金融 ,[科技园]
联盟智能社区,java开发工程师,25k-42k·14薪,"企业服务,人工智能 B轮 150-500人",经验5-10年 本科,“公司氛围好 技术实力佳”,Java ,[南山区]
