公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
比特大陆,前端工程师,20k-35k·15薪,金融 不需要融资 500-2000人,经验3-5年 本科,“成长空间”,前端开发 Vue React Node.js ,[清河]
法天使,前端开发工程师,12k-22k·13薪,企业服务 A轮 15-50人,经验5-10年 本科,“发展前景”,React React native Web前端 TypeScript ,[朝阳区]
博阳互动,前端工程师,7k-10k,广告营销 不需要融资 15-50人,经验1-3年 本科,“技术覆盖面广，提升快”,广告营销 新零售 Vue HTML5 CSS 前端开发 ,[三元桥]
水滴 WATERDROP INC,前端架构师,35k-50k·15薪,金融 C轮 2000人以上,经验5-10年 本科,“弹性工作 六险一金 补充商业医疗”,移动互联网 移动端 前端开发 Web前端 Vue ,[望京]
小米,前端工程师,25k-50k·14薪,硬件 D轮及以上 2000人以上,经验5-10年 本科,“氛围好，福利佳，牛人多”,Node.js Web前端 React React native ,[西二旗]
汉熵通信有限公司,前端开发工程师,15k-25k,"信息安全,物联网 不需要融资 50-150人",经验1-3年 本科,“精英团队 公司高速发展 扁平管理”,Vue HTML5 Javascript CSS3 ,[万寿寺]
字节跳动,前端开发实习生,6k-10k,文娱丨内容 C轮 2000人以上,经验不限 本科,“弹性工作，免费三餐，租房补贴，休闲下午茶”,web前端 ,[海淀区]
字节跳动,前端开发工程师,20k-40k,文娱丨内容 C轮 2000人以上,经验不限 本科,"“六险一金,股票期权,弹性工作,免费三餐”",web前端 ,[海淀区]
鲨鱼记账,前端开发工程师,12k-24k,移动互联网 天使轮 15-50人,经验3-5年 本科,“五险一金，免费午餐，假日福利，快速成长”,前端开发 HTML HTML5 ,[西三旗]
磐沄科技,前端开发工程师,25k-45k·13薪,"软件开发,区块链 A轮 15-50人",经验3-5年 本科,“试用期全薪 五险一金 双休 13薪 带薪年假”,云计算 Node.js HTML Javascript CSS ,[海淀区]
妙健康,前端开发工程师,20k-25k,移动互联网 C轮 150-500人,经验3-5年 本科,“六险一金 团建活动 带薪年假 定期体检”,移动互联网 医疗健康 前端开发 ,[朝阳区]
致远互联,前端架构师,40k-60k,"移动互联网,社交 上市公司 500-2000人",经验5-10年 本科,“平台大，牛人多，氛围好”,CSS3 Node.js 架构师 React ,[四季青]
妙健康,前端开发工程师,15k-25k·13薪,移动互联网 C轮 150-500人,经验3-5年 本科,“六险一金 福利健全 弹性工作时间 领导nice”,医疗健康 前端开发 Web前端 移动端 ,[朝阳区]
猿辅导,前端开发工程师,20k-40k·14薪,"移动互联网,教育 D轮及以上 2000人以上",经验1-3年 本科,“福利待遇好，发展前景可观”,前端开发 ,[望京]
众安保险,前端工程师,20k-30k·15薪,金融 上市公司 2000人以上,经验5-10年 不限,“下午茶，团队大牛带，氛围年轻活跃”,Web前端 前端开发 ,[西城区]
热云数据,前端开发工程师,15k-30k,"数据服务,移动互联网 B轮 150-500人",经验3-5年 本科,“六险一金，每日午休一小时，良好的工作氛围”,企业服务 前端开发 Web前端 Vue ,[望京]
时趣social-touch,前端工程师,15k-25k·13薪,移动互联网 D轮及以上 500-2000人,经验3-5年 本科,“薪酬福利好 发展空间大”,广告营销 大数据 前端开发 Javascript Node.js ,[朝阳区]
蓝信移动（北京）科技有限公司,前端工程师,18k-30k·14薪,移动互联网 B轮 150-500人,经验3-5年 本科,“大牛团队 扁平管理 带薪病假”,Vue 前端开发 ,[大山子]
君逸,前端工程师,12k-15k,"企业服务,数据服务 不需要融资 少于15人",经验3-5年 大专,"“创业团队,地铁近,发展空间大,技术氛围浓”",移动互联网 企业服务 Javascript Web前端 前端开发 ,[亚运村]
每日优鲜,前端架构师,35k-55k·16薪,"移动互联网,电商 D轮及以上 2000人以上",经验5-10年 本科,“六险一金 晋升空间大 领导nice 季度奖金”,电商 物流 React ES6 CSS HTML ,[来广营]
联龙博通,前端工程师,10k-15k·13薪,"移动互联网,电商 D轮及以上 2000人以上",经验5-10年 大专,"“五险一金,节日福利,年终奖金,周末双休”",移动端 ,[海淀区]
云霁科技,前端开发工程师,15k-25k,企业服务 B轮 50-150人,经验3-5年 本科,"“六险一金,阿里系创业,金融云领导”",HTML CSS Web前端 ,[望京]
卡车之家,前端开发工程师,11k-18k·13薪,移动互联网 上市公司 150-500人,经验1-3年 本科,“年终奖，福利假期，带薪年假，上市公司”,汽车 物流 Web前端 Vue HTML5 Javascript ,[高碑店]
人人公司,前端开发工程师,15k-30k,"社交,金融 上市公司 2000人以上",经验1-3年 本科,"“领导好,团队好”",前端开发 HTML HTML5 Javascript ,[酒仙桥]
微创软件,前端开发工程师,12k-14k,"企业服务,移动互联网 不需要融资 2000人以上",经验3-5年 本科,“弹性办公 大平台”,前端开发 ,[西北旺]
字节跳动,前端开发工程师,15k-30k,文娱丨内容 C轮 2000人以上,经验不限 本科,"“六险一金,餐补”",web前端 ,[海淀区]
字节跳动,前端开发工程师,20k-40k,文娱丨内容 C轮 2000人以上,经验1-3年 本科,“六险一金，弹性工作，免费三餐，晋升空间”,web前端 ,[海淀区]
韦尔科技,前端开发工程师,10k-20k,"移动互联网,数据服务 天使轮 50-150人",经验不限 本科,“行业蓝海，快速发展，福利优厚，办公环境好”,节日礼物 年度旅游 弹性工作 定期体检 ,[西二旗]
酷划在线,前端开发工程师,18k-32k,移动互联网 不需要融资 150-500人,经验3-5年 本科,“舒适工作环境 诱惑薪酬福利 良好文化氛围”,移动互联网 分类信息 前端开发 移动端 HTML5 ,[五道口]
羿海科技,前端开发工程师,12k-18k,"移动互联网,企业服务 未融资 150-500人",经验3-5年 本科,“五险一金 年终奖金 节日礼物”,HTML5 ,[海淀区]
法本信息,前端开发工程师,14k-20k,"企业服务,软件开发 上市公司 2000人以上",经验3-5年 大专,“加班有加班费，团队人数多”,Vue 前端开发 移动端 ,[海淀区]
紫川软件,前端开发工程师,15k-20k,"电商,金融 不需要融资 500-2000人",经验3-5年 大专,“VUEJS+React，带小组或团队，特殊福利 过节费”,Vue React ,[海淀区]
小年糕,前端开发工程师,18k-36k·14薪,软件开发 D轮及以上 150-500人,经验3-5年 本科,“六险一金；可远程办公；餐补；健身房；团建”,视频 社交 React Node.js Web前端 webpack ,[学院路]
龙猫数据,前端开发工程师,15k-25k,"移动互联网,数据服务 B轮 50-150人",经验1年以下 本科,"“五险一金,年底双薪,补充医疗,免费健身”",Web前端 Vue React native Node.js ,[海淀区]
云杉智达科技,前端开发工程师,10k-15k,"移动互联网,企业服务 不需要融资 15-50人",经验1-3年 本科,"“五险一金,午餐等福利,带薪休假,技术氛围”",前端开发 HTML5 Javascript ,[望京]
北京搜房科技发展有限公司,前端开发工程师,15k-25k,"移动互联网,金融 未融资 2000人以上",经验3-5年 本科,"“好的氛围,工作稳定,五险一金,股权激励”",Javascript Web前端 ,[世界公园]
花椒直播,前端开发工程师,15k-30k,社交 不需要融资 150-500人,经验3-5年 本科,“大平台，福利好，空间大”,前端开发 ,[望京]
椰子传媒,前端开发工程师,20k-30k,移动互联网 不需要融资 50-150人,经验3-5年 不限,“移动互联网广告行业，拥有TB级数据”,广告营销 大数据 前端开发 ,[望京]
小米,前端开发工程师,28k-45k,硬件 D轮及以上 2000人以上,经验5-10年 本科,“年底双薪、股票期权、弹性工作、扁平管理”,前端开发 ,[西三旗]
字节跳动,前端开发工程师,20k-40k,文娱丨内容 C轮 2000人以上,经验3-5年 本科,“六险一金，高薪期权，弹性工作，免费三餐”,web前端 ,[海淀区]
字节跳动,前端开发工程师,15k-30k,文娱丨内容 C轮 2000人以上,经验1-3年 本科,“六险一金，弹性工作，餐补，租房补贴，带薪休假，扁平管理，健身瑜伽，过亿用户”,扁平管理 弹性工作 大厨定制三餐 就近租房补贴 ,[海淀区]
畅捷通,前端开发工程师,15k-30k,"企业服务,软件开发 上市公司 500-2000人",经验5-10年 本科,“发展前景广阔”,前端开发 Javascript React native ,[海淀区]
北京安为科技有限公司,前端开发工程师,7k-14k,"信息安全,教育 未融资 15-50人",经验1-3年 本科,“多次调薪，全额公积金，团队优秀”,信息安全 通信/网络设备 Vue Javascript HTML CSS ,[海淀区]
豆果美食,前端开发实习生,3k-4k,"移动互联网,社交 C轮 50-150人",经验应届毕业生 本科,"“周末双休,良好氛围,团队优秀,大咖云集”",电商 移动互联网 前端开发 ,[东城区]
明略科技集团,前端开发工程师,15k-25k,"数据服务,广告营销 D轮及以上 2000人以上",经验1-3年 本科,“行业TOP;团队氛围，晋升空间；福利待遇”,电商 大数据 移动端 前端开发 CSS React native ,[望京]
中邮信息科技（北京）有限公司,前端开发工程师,25k-45k,"移动互联网,其他 不需要融资 500-2000人",经验3-5年 本科,“六险二金 食堂 旅游 加班调休 国企”,前端开发 HTML5 ,[天桥]
四合天地,前端开发工程师,12k-24k,"人工智能,物联网 不需要融资 50-150人",经验1-3年 本科,“发展空间大 成长迅速”,Web前端 ,[海淀区]
