公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
滴滴,资深前端开发工程师,40k-50k·15薪,汽车丨出行 不需要融资 2000人以上,经验5-10年 本科,“平台稳定”,大数据 Web前端 React ,[西溪]
安恒信息,前端开发工程师,15k-20k,"信息安全,数据服务 上市公司 500-2000人",经验3-5年 本科,“五险一金 带薪年假 国内外旅游”,前端开发 ,[西兴]
浙大,浙大诚聘 web开发前端工程师,12k-16k,教育 不需要融资 15-50人,经验3-5年 本科,“五险一金、绩效奖金、带薪年假、周末双休”,HTML HTML5 Javascript CSS ,[西湖区]
浙大,浙大诚聘 web开发前端工程师 (绘制UML2图）,12k-16k,教育 不需要融资 15-50人,经验3-5年 本科,“五险一金、绩效奖金、带薪年假、周末双休”,HTML HTML5 Javascript CSS ,[西湖区]
白鹭资管,前端开发实习生,6k-9k,金融 不需要融资 50-150人,经验应届毕业生 本科,“包吃，大牛带队，弹性工作”,HTML Javascript CSS ,[钱江新城]
闪电购,前端开发工程师,10k-20k,"移动互联网,企业服务 C轮 50-150人",经验1-3年 本科,“精英团队 六险一金 弹性工作”,Web前端 HTML ,[西湖区]
特抱抱,高级前端开发工程师,15k-30k,"移动互联网,电商 A轮 50-150人",经验3-5年 本科,“目前直播电商成长最快的公司”,前端开发 HTML5 ,[长河]
顶象,项目前端工程师,8k-12k,"信息安全,企业服务 A轮 150-500人",经验1-3年 大专,“五险一金、商业保险”,银行 ,[仓前]
百得思维,web前端开发工程师,10k-15k,其他 未融资 2000人以上,经验1-3年 本科,“五险一金+双休+福利补贴”,Vue ,[滨江区]
绿城理想生活集团,前端工程师,10k-16k,"消费生活,移动互联网 不需要融资 2000人以上",经验3-5年 本科,"“公司大,发展快,五险一金,福利补贴”",前端开发 ,[西湖区]
宁波中茂网络科技有限公司杭州分公司,web前端开发工程师,12k-20k,"数据服务,软件开发 不需要融资 150-500人",经验3-5年 本科,“稳定的平台”,云计算 前端开发 ,[拱墅区]
彩连科技,前端开发工程师,8k-15k,移动互联网 / /,经验1-3年 本科,“五险一金、弹性工作、没有部门墙”,前端开发 webGL ,[滨江区]
杭州领见数据科技有限公司,高级前端开发工程师,12k-18k,"移动互联网,数据服务 未融资 50-150人",经验3-5年 本科,“13薪 绩效奖金 年终奖金 员工旅游”,企业服务 大数据 ,[下城区]
端点科技,高级前端开发工程师,20k-40k,"电商,消费生活 不需要融资 150-500人",经验3-5年 本科,"“前沿技术,牛人辈出,阿里系,超高年终”",前端开发 React native ,[西湖区]
九章算法,web前端开发工程师,15k-25k·13薪,"移动互联网,教育 A轮 15-50人",经验3-5年 本科,“扁平化管理，行业大牛，五险一金”,教育 Web前端 CSS3 ,[西溪]
青塔,web前端开发实习生,3k-4k,"移动互联网,数据服务 A轮 50-150人",经验应届毕业生 本科,“留用转正 公司快速发展 盈利模式成熟”,企业服务 Web前端 ,[拱墅区]
巴比特,前端开发工程师,15k-25k,"移动互联网,区块链 A轮 50-150人",经验3-5年 本科,"“行业领先,福利丰厚,扁平管理,技术牛”",前端开发 ,[西湖区]
魔筷科技,web前端开发工程师,15k-30k,"移动互联网,电商 C轮 500-2000人",经验3-5年 本科,“技术大牛带队”,电商 ,[余杭区]
米络星科技,前端开发工程师 (MJ000244),10k-20k·13薪,移动互联网 不需要融资 500-2000人,经验3-5年 本科,“五险一金、周末双休”,移动端 ,[三墩]
浙江聚智软件技术有限公司,Web前端开发工程师,8k-15k·13薪,移动互联网 B轮 15-50人,经验3-5年 大专,“五险一金，年底双薪，团建旅游，节日福利”,电商 HTML5 ,[滨江区]
谦寻,中级前端工程师,15k-20k·15薪,"电商,文娱丨内容 A轮 150-500人",经验3-5年 本科,“五险一金 餐补 弹性工作时间”,Vue 前端开发 React ,[滨江区]
大名软件,高级javascript工程师（3年以上）,10k-20k,"电商,企业服务 不需要融资 50-150人",经验3-5年 本科,"“年度旅游,五险一金,弹性工作,周末双休”",HTML5 Web前端 ,[文三路]
中视信息,web前端开发工程师,13k-24k,"数据服务,软件开发 不需要融资 50-150人",经验3-5年 本科,“行业风口”,Web前端 HTML5 ,[西湖区]
浙江聚智软件技术有限公司,web前端开发工程师,12k-20k,移动互联网 B轮 15-50人,经验3-5年 大专,“五险一金，全勤奖，带薪年假，员工旅游”,HTML HTML5 CSS Web前端 ,[长河]
杭州扬拓科技有限公司,h5前端开发工程师,5k-8k·14薪,移动互联网 未融资 15-50人,经验1-3年 本科,“双休 定期体检 五险一金 医疗保险 员工旅游”,体育 ,[滨江区]
杭州祖玛,web前端开发工程师,12k-18k,移动互联网 不需要融资 50-150人,经验3-5年 本科,“年度体检，团建活动，稳定发展”,移动互联网 前端开发 Node.js Javascript HTML ,[西溪]
纳里健康,高级前端开发工程师,20k-25k·14薪,医疗丨健康 B轮 150-500人,经验5-10年 本科,“医疗划时代产品、快速的发展、丰厚的回报”,医疗健康 Vue React ,[浦沿]
CLPS,web前端开发工程师,12k-18k,"数据服务,金融 未融资 500-2000人",经验3-5年 本科,“13薪 六险一金”,前端开发 Web前端 React native ,[余杭区]
无端科技,web前端开发工程师,15k-20k,游戏 C轮 150-500人,经验3-5年 本科,"“福利待遇好,奖金丰厚,工作氛围好”",游戏 移动互联网 ,[西湖区]
酷家乐,资深前端工程师（杭州-大平台前端）,20k-30k,房产家居 D轮及以上 500-2000人,经验3-5年 本科,“五险一金，绩效奖金，餐补，定期体检”,前端开发 Javascript ,[拱墅区]
天下网商,资深前端开发工程师,12k-18k·14薪,"移动互联网,广告营销 不需要融资 150-500人",经验3-5年 本科,“双休；福利待遇优”,电商 Vue React HTML CSS ,[余杭区]
HungryPanda华人外卖,前端开发工程师,15k-25k·13薪,"消费生活,移动互联网 B轮 500-2000人",经验3-5年 本科,“发展前景 海外平台”,Vue React Web前端 ,[滨江区]
易宝软件科技（南京）有限公司,web前端开发工程师,14k-20k,移动互联网 上市公司 150-500人,经验3-5年 本科,“晋升空间大团队氛围好”,Vue React Angular HTML5 ,[滨江区]
九州方园科技,高级前端开发工程师,10k-20k,"企业服务,金融 不需要融资 50-150人",经验3-5年 本科,"“周末双休,14薪”",前端开发 Javascript CSS ,[凯旋]
网营科技,前端开发工程师,7k-12k,电商 不需要融资 150-500人,经验1-3年 大专,"“周末双休,五险一金,活动丰富,一线品牌”",电商 移动互联网 Vue Node.js HTML5 CSS3 ,[西湖区]
吉利科技集团,前端开发工程师,15k-30k,汽车丨出行 不需要融资 2000人以上,经验3-5年 本科,“世界500强企业/发展前景好/福利待遇好”,前端开发 Web前端 CSS Javascript ,[滨江区]
鲸灵集团,前端开发工程师,18k-30k,消费生活 C轮 150-500人,经验不限 本科,“发展前景”,前端开发 ,[余杭区]
鲸灵集团,前端开发工程师,20k-30k·15薪,消费生活 C轮 150-500人,经验不限 本科,“成长速度；团队氛围”,前端开发 ,[余杭区]
浙江卓见云科技有限公司,前端工程师,8k-12k·13薪,"移动互联网,信息安全 不需要融资 50-150人",经验1-3年 本科,“双休，超长带薪年假，餐补”,云计算 前端开发 Web前端 React ,[西湖区]
海南海商椰网传媒科技有限公司宁波分公司,前端开发工程师,8k-13k,"移动互联网,社交 不需要融资 50-150人",经验1-3年 本科,"“弹性上班,五险一金,节日福利,双休”",Javascript ,[西兴]
秘猿科技,前端开发工程师,20k-35k,区块链 A轮 50-150人,经验3-5年 本科,“技术前沿、团队大牛、职位发展”,云计算 全栈 分布式 ,[古荡]
金柚网,web前端开发工程师,8k-11k,"移动互联网,企业服务 B轮 500-2000人",经验1年以下 不限,"“周末双休,五险一金,成长空间大,发展前景”",Web前端 ,[萧山区]
电视淘宝,web前端开发工程师,12k-20k,"电商,人工智能 不需要融资 50-150人",经验3-5年 本科,“年轻团队，扁平化管理”,Web前端 ,[余杭区]
杭州新东方进修学校,中级前端开发工程师,12k-15k·13薪,教育 上市公司 2000人以上,经验3-5年 大专,“六险一金，员工体检，节假日礼金”,移动端 Web前端 Vue React ,[古荡]
易企银,前端开发工程师,10k-20k·18薪,"电商,金融 不需要融资 500-2000人",经验3-5年 本科,“浙商银行平台化服务战略合作伙伴，薪酬福利优”,移动端 前端开发 ,[宁围]
极智安网,前端开发工程师,11k-20k,信息安全 天使轮 15-50人,经验3-5年 本科,"“前沿创新,福利好,高速发展,满一年有期权”",大数据 前端开发 Web前端 Vue ,[西溪]
恒生电子,前端开发工程师,15k-25k,"移动互联网,金融 上市公司 2000人以上",经验3-5年 本科,“1  五险一金，周末双休，外出旅游”,CSS Web前端 前端开发 Vue ,[开发区]
纳豆投资管理合伙企业,web前端工程师,10k-15k,"教育,软件开发 未融资 15-50人",经验1-3年 本科,“工作氛围融洽，交通便利”,Web前端 前端开发 Vue React ,[余杭区]
维尔科技,高级前端开发工程师,18k-35k,硬件 上市公司 150-500人,经验5-10年 本科,“跨平台 混合开发”,前端开发 ,[浦沿]
熊猫不走烘焙,前端开发工程师,7k-13k,其他 A轮 500-2000人,经验3-5年 大专,“发挥空间 学习机会”,HTML Vue Web前端 jQuery ,[余杭区]
菜鸟网络,前端开发工程师,20k-35k,物流丨运输 B轮 2000人以上,经验3-5年 本科,“业务发展前景广阔”,物流 前端开发 React TypeScript webpack ,[西湖区]
易立德,web前端开发工程师（杭州）,11k-21k,移动互联网 不需要融资 500-2000人,经验3-5年 大专,“法定节假日、年终奖金、年度旅游体检、五险一金”,React Web前端 前端开发 移动端 ,[滨江区]
华为技术有限公司,前端开发工程师,20k-40k·13薪,通讯电子 不需要融资 2000人以上,经验不限 本科,“前沿的技术，核心的功能，期待您的加入”,前端开发 Angular Vue React ,[滨江区]
网易,前端开发工程师,15k-25k,电商 上市公司 2000人以上,经验3-5年 本科,“亮点项目”,节日礼物 技能培训 免费班车 带薪年假 ,[长河]
华为杭州研究所,前端开发工程师,15k-30k·14薪,"移动互联网,数据服务 不需要融资 2000人以上",经验3-5年 本科,“团队处于上升期，是工作重点部门”,云计算 大数据 Web前端 Angular ,[滨江区]
品茗股份,前端开发工程师,15k-20k,"企业服务,数据服务 不需要融资 500-2000人",经验3-5年 本科,“后台 系统”,移动互联网 工具软件 HTML5 Javascript ,[西溪]
诺诺网络科技,资深web前端开发工程师,17k-30k·15薪,企业服务 未融资 500-2000人,经验5-10年 本科,“每秒数万高并发场景 数百TB级别大数据集群”,React Vue 架构师 ,[西溪]
乐其电商,资深前端开发工程师,20k-30k,电商 不需要融资 500-2000人,经验3-5年 本科,“五险一金，年终奖，带薪年假”,Vue Node.js ,[滨江区]
