公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
北森云计算,dba工程师,3k-5k,企业服务 D轮及以上 500-2000人,经验应届毕业生 本科,“成长空间大，免费宿舍，一对一导师”,数据库运维 数据处理 DBA ,[上地]
世纪互联,数据库开发工程师,15k-20k,"移动互联网,数据服务 上市公司 2000人以上",经验3-5年 本科,“公司文化、福利待遇”,DBA ,[望京]
桔子分期,mysql运维工程师,20k-25k,"电商,金融 A轮 150-500人",经验5-10年 本科,“dba”,电商 DBA MySQL ,[望京]
亚信,数据库开发工程师,7k-12k,"企业服务,移动互联网 上市公司 2000人以上",经验1-3年 本科,"“五险一金,年终奖”",数据仓库 ,[亦庄]
Pivotal 毕威拓科技（北京）有限公司,数据库内核开发,25k-43k,数据服务 不需要融资 2000人以上,经验不限 本科,“无996、高薪、硅谷文化”,大数据 分布式 MySQL 内核开发 ,[中关村]
高伟达,dba数据库工程师,15k-25k,"移动互联网,电商 上市公司 2000人以上",经验5-10年 大专,“优厚的福利”,DBA ,[海淀区]
陌陌,高级DBA工程师,25k-45k,社交 上市公司 500-2000人,经验3-5年 本科,“完善的福利”,DBA ,[望京]
腾云忆想,dba数据库工程师,15k-30k·13薪,移动互联网 未融资 500-2000人,经验3-5年 大专,“五险一金，双休”,云计算 MySQL ,[海淀区]
博智数源,数据库开发工程师,10k-15k,"数据服务,企业服务 上市公司 15-50人",经验3-5年 本科,“五险一金 带薪年假 奖金”,MySQL Oracle 数据库开发 ,[广安门]
羽实箫恩,数据库开发工程师,10k-15k,"数据服务,金融 上市公司 50-150人",经验1-3年 大专,“五险一金绩效奖金带薪年假补充医疗节日福利”,银行 互联网金融 DB2 ETL 数据库开发 SQLServer ,[朝外]
宇信易诚,ETL数据库开发,14k-22k,企业服务 上市公司 2000人以上,经验3-5年 本科,“七险一金，完善的晋升渠道”,ETL 数据仓库 ,[建国门]
滴滴,资深运维开发工程师（MySQL）(J200508005),30k-40k,汽车丨出行 不需要融资 2000人以上,经验3-5年 本科,“平台广阔、急速成长、诱人福利”,滴滴 ,[海淀区]
BLUECITY蓝城兄弟,DBA运维工程师(JKHA1),20k-30k,"移动互联网,社交 上市公司 500-2000人",经验3-5年 本科,"“下午茶, 瑜伽健身, 五险一金, 餐补”",社交 移动互联网 ,[大望路]
ETCP,DBA架构师,30k-40k,移动互联网 B轮 500-2000人,经验5-10年 本科,“独角兽”,Linux MySQL DBA ,[双井]
弘康人寿,dba工程师,10k-20k,金融 不需要融资 150-500人,经验1-3年 本科,"“六险一金,工作居住证,福利补贴,年终奖”",DBA ,[大望路]
云陆置业,DBA技术专家,60k-100k,"移动互联网,消费生活 未融资 15-50人",经验10年以上 本科,“创始人技术大牛，知名院校毕业”,MySQL SQLServer Oracle 运维 ,[五道口]
作业帮,DBA (MJ002842),15k-25k,工具 D轮及以上 2000人以上,经验3-5年 不限,“核心团队-管理扁平-发展空间大”,教育 MySQL ,[上地]
作业帮,DBA运维工程师 (MJ003199),20k-40k,工具 D轮及以上 2000人以上,经验3-5年 本科,“团队氛围佳 上升空间大”,DBA MySQL Oracle ,[上地]
竞技世界,高级DBA,25k-40k·14薪,"移动互联网,游戏 不需要融资 500-2000人",经验3-5年 本科,“氛围好、节日福利”,DBA MongoDB ,[上地]
世纪互联,DBA运维工程师,10k-15k,"移动互联网,数据服务 上市公司 2000人以上",经验1-3年 本科,“公司文化、福利待遇”,MySQL MongoDB ,[望京]
艾融股份,DBA（开发方向）,10k-15k,"移动互联网,金融 上市公司 500-2000人",经验3-5年 不限,“五险一金、加班调休、周末双休、不出差”,DBA ,[西二旗]
医华移动,运维&DBA工程师,14k-18k·13薪,移动互联网 不需要融资 15-50人,经验3-5年 本科,“运维工程师需要有一些DBA经验”,DBA ,[朝阳区]
北京壹壹壹商业连锁有限公司,数据库运维工程师（DBA）,13k-17k·13薪,"移动互联网,医疗丨健康 不需要融资 150-500人",经验3-5年 本科,“朝阳行业，晋升空间大”,DBA ,[朝外]
火币网,资深DBA工程师,35k-65k·13薪,金融 不需要融资 2000人以上,经验不限 本科,“领导奈斯晋升机会多 技术驱动公司福利好”,金融 MySQL Linux ,[海淀区]
火币网,DBA技术专家【科技中心】,50k-70k,金融 不需要融资 2000人以上,经验10年以上 本科,“领导奈斯晋升机会多 技术驱动公司福利好”,金融 Linux DBA MySQL ,[西二旗]
艾融股份,dba数据库工程师,10k-15k,"移动互联网,金融 上市公司 500-2000人",经验1-3年 本科,“带薪年假，五险一金”,DBA MySQL ,[海淀区]
思托睿科技,资深DBA数据库工程师,30k-50k,人工智能 不需要融资 50-150人,经验不限 本科,“技术牛人多 福利待遇好”,数据仓库 MySQL MongoDB Python ,[朝阳区]
竞技世界,高级DBA工程师,25k-40k·14薪,"移动互联网,游戏 不需要融资 500-2000人",经验5-10年 本科,“周末双休、年底双薪、节日福利、免费三餐”,DBA ,[上地]
四方启点,高级DBA,25k-35k,"移动互联网,数据服务 未融资 150-500人",经验5-10年 本科,“核心岗位 地铁周边 政府项目 行业稳定”,SQLServer MySQL 数据库 数据库管理员 ,[魏公村]
四方启点,高级DBA（SQLserver方向）,25k-35k,"移动互联网,数据服务 未融资 150-500人",经验5-10年 本科,“核心岗位 地铁周边 政府项目 行业稳定”,移动互联网 SQLServer 运维 数据库管理员 数据库运维 ,[魏公村]
爱学习教育集团,DBA工程师,15k-25k,"教育,移动互联网 上市公司 2000人以上",经验3-5年 本科,“五险一金；商业保险”,教育 移动互联网 Oracle Shell Python ,[海淀区]
贝壳,Oracle DBA,20k-40k,房产家居 D轮及以上 2000人以上,经验5-10年 本科,“免费三餐，春节额外假期，购房租房优惠”,移动互联网 Linux DBA 运维 Oracle ,[西北旺]
桔子分期,mysql运维工程师,20k-30k·13薪,"电商,金融 A轮 150-500人",经验3-5年 本科,“互联网公司业务稳定、技术发展空间大”,DBA MySQL CI/CD Jenkins ,[望京]
乐卡车联,资深DBA/数据库架构师,30k-50k,移动互联网 A轮 150-500人,经验5-10年 本科,“五险一金，餐补全勤，超长年假”,DBA ,[定福庄]
高顿教育集团,高级数据库工程师(DBA),20k-40k,教育 C轮 500-2000人,经验3-5年 本科,“薪资诱人，技术成长型团队，潜力无限”,MySQL MongoDB Python ,[朝阳区]
光大银行,mysql/分布式数据库运维管理,25k-35k,金融 上市公司 150-500人,经验3-5年 本科,“全国行股份制商业银行总行”,DBA MySQL 数据库管理员 ,[西二旗]
长盛天成,数据库dba,12k-20k,"移动互联网,信息安全 不需要融资 500-2000人",经验3-5年 本科,“团队优秀高效，福利体系完善，工作环境舒适”,大数据 金融 DBA Oracle ,[草桥]
普拉奥科技,Oracle /DBA 工程师,10k-15k,"企业服务,其他 未融资 少于15人",经验1-3年 大专,“五险一金；节日福利；通讯补助；交通补助”,Oracle DBA 数据库 数据库管理员 ,[回龙观]
腾讯,腾讯公司（央视频业务）- 数据库工程师DBA,15k-30k,移动互联网 上市公司 50-150人,经验3-5年 本科,“腾讯公司，央视频业务，云上环境”,DBA 运维 ,[五道口]
Elaixin,(大数据软企急聘）北京 数据库工程师（DBA）,15k-20k,"数据服务,企业服务 未融资 15-50人",经验3-5年 本科,“大数据，云计算，BI”,DBA Hadoop MySQL ,[广外大街]
阳光保险集团,数据库工程师（DBA）,10k-18k,金融 不需要融资 2000人以上,经验应届毕业生 本科,“平台大”,DBA ,[工体]
柚子网 壹平台,数据库管理员dba,13k-18k,"移动互联网,游戏 D轮及以上 150-500人",经验1-3年 本科,“六险一金、绩效年终等奖金等”,电商 大数据 运维 Oracle 配置管理 ,[朝阳门]
北控软件,数据库DBA,12k-18k,"教育,其他 不需要融资 50-150人",经验3-5年 本科,“13薪、带薪年假，餐补”,Oracle ,[北航]
字节跳动,数据库工程师（DBA）,20k-40k,文娱丨内容 C轮 2000人以上,经验1-3年 本科,“六险一金”,后端开发 ,[海淀区]
字节跳动,云数据库研发工程师-RDS MySQL,20k-40k,文娱丨内容 C轮 2000人以上,经验1-3年 本科,“弹性工作，免费三餐，租房补贴，健身瑜伽”,后端开发 ,[海淀区]
字节跳动,数据库开发工程师,20k-40k,文娱丨内容 C轮 2000人以上,经验3-5年 本科,“六险一金，团队氛围好，免费三餐，租房补贴”,数据库开发 ,[海淀区]
人大金仓,高级dba（北京）,15k-25k,数据服务 不需要融资 150-500人,经验3-5年 本科,“六险一金、年底奖金”,DBA ,[来广营]
人大金仓,数据库实施dba,12k-22k,数据服务 不需要融资 150-500人,经验3-5年 本科,“六险一金、全额公积金、餐补、交补、”,MySQL DBA 数据库管理员 ,[来广营]
人大金仓,数据库运维DBA,8k-12k,数据服务 不需要融资 150-500人,经验3-5年 本科,“全额公积金”,运维 ,[望京]
建信金科,数据库开发工程师,25k-35k,"金融,软件开发 不需要融资 2000人以上",经验5-10年 本科,“福利好，领导好”,MySQL Java Oracle ,[西城区]
建信金科,数据库DBA,20k-40k,"金融,软件开发 不需要融资 2000人以上",经验3-5年 本科,“良好发展趋势与发展空间、工作与学习氛围。”,互联网金融 银行 MongoDB MySQL Oracle ,[海淀区]
建信金科,高级数据库DBA,25k-45k,"金融,软件开发 不需要融资 2000人以上",经验3-5年 不限,“发展前景好”,绩效奖金 带薪年假 交通补助 通讯津贴 ,[海淀区]
建信金科,分布式资深数据库DBA,30k-50k,"金融,软件开发 不需要融资 2000人以上",经验5-10年 本科,“良好发展趋势与发展空间、工作与学习氛围。”,互联网金融 银行 MySQL MongoDB 数据库开发 Oracle ,[海淀区]
蚂蚁集团,数据库测试开发,30k-58k,"金融,移动互联网 B轮 2000人以上",经验3-5年 硕士,“有能力你就来……回报大大的”,数据库 ,[呼家楼]
万里开源,数据库运维DBA,15k-25k,数据服务 不需要融资 150-500人,经验3-5年 本科,“五险一金，双休，经常组织团建”,MySQL DBA ,[朝阳区]
网联,数据库专家（Mysql）,40k-70k,金融 不需要融资 150-500人,经验5-10年 本科,"“大平台,多牛人,多福利,发展空间大”",DBA MySQL Linux ,[南礼士路]
网联,高级dba,40k-80k,金融 不需要融资 150-500人,经验5-10年 本科,“规模最大的MySQL交易集群”,互联网金融 ,[南礼士路]
爱可生,MySQL DBA,10k-20k,数据服务 不需要融资 150-500人,经验3-5年 本科,"“新三板,技术大牛,团建活动”",信息安全 DBA MySQL 数据库 信息安全 ,[朝阳区]
爱可生,DBA项目经理,17k-28k,数据服务 不需要融资 150-500人,经验5-10年 大专,"“新三板,团建,技术大牛”",数据库 项目管理 需求分析 ,[朝阳区]
爱可生,DBA售前工程师,16k-25k,数据服务 不需要融资 150-500人,经验3-5年 本科,"“新三板,团建,技术大牛”",售前 数据库 技术支持 ,[朝阳区]
新数科技,数据库顾问/DBA,13k-25k,企业服务 A轮 50-150人,经验3-5年 本科,“创新，发展空间，期权”,企业服务 大数据 DB2 MySQL Oracle ,[北苑]
万里开源,C++开发工程师-分布式数据库,18k-35k,数据服务 不需要融资 150-500人,经验3-5年 本科,“牛人多 工资多 假期多 弹性工作多”,C++ MySQL 内核开发 分布式 ,[建国门]
万里开源,数据库运维开发工程师,8k-13k,数据服务 不需要融资 150-500人,经验应届毕业生 本科,“团队氛围好，发展平台大，福利待遇优厚”,MySQL 数据库运维 数据库开发 数据库管理员 ,[建国门]
万里开源,中高级数据库DBA,20k-35k,数据服务 不需要融资 150-500人,经验5-10年 本科,“牛人多 工资多 假期多 弹性工作多”,DBA MySQL ,[建国门]
