公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
字节跳动,游戏客户端研发实习生,5k-10k,文娱丨内容 C轮 2000人以上,经验应届毕业生 不限,"“弹性工作,免费三餐,租房补贴,下午茶”",后端开发 ,[闵行区]
字节跳动,游戏客户端开发工程师,25k-50k,文娱丨内容 C轮 2000人以上,经验不限 本科,“六险一金”,扁平管理 弹性工作 大厨定制三餐 就近租房补贴 ,[闵行区]
波克科技,客户端研发工程师 (MJ000191),15k-25k,游戏 D轮及以上 500-2000人,经验1-3年 本科,“商业保险，人才公寓，提供三餐等”,游戏 前端开发 Unity3d ,[普陀区]
奥解思,自动化测试工程师,15k-20k,金融 上市公司 500-2000人,经验1-3年 本科,“福利好，弹性工作制，培训机会多”,自动化测试 Selenium ,[张江]
波克科技,TA技术美术 (MJ000174),20k-30k,游戏 D轮及以上 500-2000人,经验不限 本科,“商业保险，人才公寓，提供三餐等”,游戏 3D ,[长征]
奥解思,中级前端,14k-25k,金融 上市公司 500-2000人,经验1-3年 本科,“加班少;外企;全额五险一金;14天年假，”,银行 Web前端 ,[张江]
金慧软件,高级软件工程师,13k-18k,移动互联网 未融资 150-500人,经验3-5年 本科,“薪酬福利好 | 弹性工作制”,大数据 移动互联网 ,[田林]
微软（中国）有限公司,java高级开发工程师,25k-50k,"移动互联网,数据服务 上市公司 2000人以上",经验1-3年 本科,“技术大牛，国际化大平台，福利好，氛围轻松”,工具软件 Java Python C++ ,[闵行区]
CLPS,软件测试工程师,15k-30k·13薪,"数据服务,金融 未融资 500-2000人",经验3-5年 本科,“技术新 氛围好 福利待遇好 工作环境优”,金融 功能测试 自动化测试 Selenium 测试开发 ,[浦东新区]
微创软件,软件测试工程师,6k-7k,"企业服务,移动互联网 不需要融资 2000人以上",经验应届毕业生 本科,“大企业平台、工作氛围超赞、有挑战性”,测试开发 ,[老闵行]
莉莉丝游戏,客户端开发工程师（Y）,15k-30k,"移动互联网,游戏 不需要融资 500-2000人",经验3-5年 本科,"“弹性工作,股票期权,精英团队,千万级用户”",游戏 Unity3d ,[虹桥]
莉莉丝游戏,安全工程师,15k-30k,"移动互联网,游戏 不需要融资 500-2000人",经验3-5年 本科,"“弹性工作,福利待遇好,工作氛围好,团建”",游戏 安全 ,[闵行区]
微创软件,u3d开发工程师,11k-18k,"企业服务,移动互联网 不需要融资 2000人以上",经验1-3年 大专,“发展前景、福利待遇”,Unity3d ,[张江]
