公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
广州市奥威亚电子科技有限公司,软件研发工程师（C/C++、Linux、通讯设备研,8k-15k,"硬件,教育 上市公司 500-2000人",经验不限 本科,"“五险一金,年终奖金,节日福利,团队活动”",C++ Linux/Unix 服务器端 软件开发 ,[天河区]
广州市奥威亚电子科技有限公司,软件研发工程师（C/C++、Linux、流媒体服务,15k-30k,"硬件,教育 上市公司 500-2000人",经验5-10年 本科,“年终奖，节日福利，团队活动，五险一金”,服务器端 Linux/Unix C++ 视频编解码 ,[天河区]
深圳市林祺信息技术有限公司,c++开发工程师,10k-18k·13薪,移动互联网 未融资 15-50人,经验3-5年 本科,“13薪”,C C++ ,[天河区]
广东三维家信息科技有限公司,高级C++开发工程师（渲染）,15k-25k·15薪,"移动互联网,硬件 B轮 500-2000人",经验3-5年 本科,“核心团队，技术大神，季度奖，年终奖”,工具软件 C++ ,[天河区]
广东三维家信息科技有限公司,高级C++开发工程师（渲染）,15k-25k,"移动互联网,硬件 B轮 500-2000人",经验3-5年 本科,“团队氛围好，核心团队，季度奖，年终奖”,工具软件 云计算 后端 C++ Linux/Unix ,[天河区]
小马驹科技,c++开发工程师,20k-35k·14薪,游戏 A轮 15-50人,经验1-3年 本科,“五险一金 项目分红 全年13薪”,游戏 C++ Lua ,[天河区]
鼎甲,c++开发工程师,13k-18k,"移动互联网,数据服务 C轮 150-500人",经验3-5年 本科,“1年14薪 五险一金 拒绝996”,Linux/Unix C++ 后端 服务器端 ,[萝岗区]
鼎甲,C++开发工程师,8k-11k·14薪,"移动互联网,数据服务 C轮 150-500人",经验不限 本科,“培训机会多 拒绝996 福利齐全”,信息安全 大数据 后端 服务器端 Linux/Unix C++ ,[萝岗区]
快乐种子,高级c++开发工程师,15k-30k·14薪,"教育,游戏 B轮 2000人以上",经验3-5年 大专,“发展迅速，线上教育，周末双休，9点半上班”,教育 视频 C++ ,[岭南]
盛索电子,c++开发工程师,5k-10k,软件开发 未融资 50-150人,经验1年以下 本科,“餐补，交通补贴，奖金，年底双薪”,游戏 移动互联网 C++ Cocos2d-X ,[沙头]
讯鸟软件,c++开发工程师,15k-30k,数据服务 不需要融资 150-500人,经验1-3年 本科,“发展前景好，上升空间大”,C++ ,[五山]
金科文化,C++高级开发工程师,20k-30k,移动互联网 上市公司 150-500人,经验3-5年 大专,“包餐，六险一金”,游戏 后端 服务器端 C++ ,[东圃]
神器网络,UE4 C++开发工程师,15k-20k,游戏 A轮 50-150人,经验3-5年 不限,"“五险一金,包餐,零食下午茶，年终奖等”",移动互联网 游戏 前端开发 C/C++ ,[员村]
神器网络,高级C++服务器开发工程师,15k-20k,游戏 A轮 50-150人,经验3-5年 大专,"“五险一金,包餐,零食下午茶，年终奖等”",游戏 移动互联网 服务器端 C++ 后端 客户端 ,[员村]
虎牙科技,C++后端开发工程师,30k-60k,"社交,游戏 上市公司 2000人以上",经验3-5年 本科,“技术氛围好，奖金高，长期激励”,后端 C C++ Linux/Unix ,[番禺区]
广州喵星人网络科技有限公司,C++/Lua 服务器开发工程师,10k-20k,"游戏,移动互联网 不需要融资 50-150人",经验1-3年 本科,“前途无限”,游戏 服务器端 C++ MySQL ,[东圃]
漫灵软件,C++开发工程师（SLG项目）,10k-15k,移动互联网 未融资 150-500人,经验1-3年 本科,“成熟研发团队 五险一金”,C++ ,[棠下]
职翼科技,云平台c++工程师,30k-60k·15薪,"移动互联网,企业服务 未融资 15-50人",经验5-10年 本科,“后台c++”,流媒体转封装 分布式 C++ 视频流转码 ,[天河区]
广发证券,c++开发工程师,25k-45k,金融 上市公司 2000人以上,经验3-5年 本科,“绩效奖金、技术氛围好、办公环境好”,后端 C++ ,[天河区]
广发证券,C++ Quant研发工程师,25k-35k,金融 上市公司 2000人以上,经验3-5年 本科,"“牛人多,五星办公,年终奖”",后端 C++ ,[跑马场]
广东省信息安全测评中心,c++开发工程师,10k-17k,信息安全 不需要融资 50-150人,经验3-5年 本科,“六险一金大牛带队节日福利医疗保险餐补食堂”,信息安全 移动互联网 C++ Shell ,[广卫]
瑞利联科,c++开发工程师,30k-40k·13薪,移动互联网 不需要融资 50-150人,经验3-5年 本科,“薪酬竞争 公司发展”,推荐算法 C/C++ ,[海珠区]
BBGAME,c++游戏服务器,12k-18k,游戏 天使轮 150-500人,经验1-3年 本科,“五险一金 项目奖金 年终奖金”,游戏 服务器端 C++ ,[天河区]
星动力游戏开发,c++服务端开发工程师,12k-18k,游戏 不需要融资 15-50人,经验1-3年 大专,“成熟的团队”,游戏 C++ MySQL 游戏开发 服务器端 ,[天河公园]
节娱研发,C++社招岗位,12k-24k,游戏 不需要融资 150-500人,经验应届毕业生 大专,“五险一金、包工作餐、生日福利、下午茶”,游戏 Python JS MySQL Linux/Unix ,[五山]
拉勾猎头,C++开发工程师（中控）,15k-20k,"移动互联网,企业服务 D轮及以上 500-2000人",经验1-3年 本科,“晋升”,C++ ,[新塘]
康云科技,Unreal Engine4 C++程序员,10k-20k,硬件 不需要融资 50-150人,经验1-3年 大专,“UE4”,C/C++ ,[黄埔区]
一起红,c++开发工程师,25k-50k·15薪,"移动互联网,广告营销 未融资 15-50人",经验1-3年 硕士,“发展空间大，薪资同行业较高”,医疗健康 C++ ,[黄埔区]
iVX,后台高级工程师/架构师 Rust go C/C++,15k-30k,数据服务 B轮 50-150人,经验应届毕业生 不限,“研究前沿 按效果奖励 技术牛人多”,云计算 后端 服务器端 ,[海珠区]
星耀互联,c/c++开发工程师,20k-30k·14薪,"工具,软件开发 天使轮 15-50人",经验1-3年 本科,“不定时团建活动，免费下午茶”,工具软件 网络 嵌入式 C/C++ 移动端 ,[番禺区]
广州源典科技有限公司,c++开发工程师,13k-25k,"移动互联网,硬件 未融资 50-150人",经验5-10年 本科,“双休定期体检年终奖年度调薪股票期权年假”,C++ ,[黄埔区]
未来互动,c++服务器开发工程师,10k-18k,游戏 不需要融资 15-50人,经验1-3年 大专,“中国风 放置回合制 RPG游戏”,游戏 C++ 游戏开发 ,[天园]
Bigo,高级C++开发工程师（支付方向）,30k-50k,"移动互联网,社交 上市公司 2000人以上",经验5-10年 本科,“弹性出勤、公司食堂、大牛指导”,支付 互联网金融 后端 C++ ,[番禺区]
Bigo,C++开发工程师（礼物业务）,25k-45k·15薪,"移动互联网,社交 上市公司 2000人以上",经验3-5年 本科,“技术大牛，薪资福利齐全”,C++ ,[市桥]
鼎盛互动,c++/lua服务端工程师,15k-30k·13薪,"游戏,社交 不需要融资 150-500人",经验3-5年 本科,“薪资福利完善”,游戏 Python Lua MySQL 游戏开发 ,[猎德]
高新兴科技集团,C++开发工程师,11k-19k,"物联网,人工智能 上市公司 2000人以上",经验3-5年 本科,“大平台”,音视频 ,[黄埔区]
高新兴科技集团,C++开发工程师(2021届校招),8k-16k·13薪,"物联网,人工智能 上市公司 2000人以上",经验应届毕业生 本科,“发展前景好，免费三餐，股票期权”,C++ ,[黄埔区]
金山办公软件,ios开发工程师（偏C++内核）,15k-30k·14薪,移动互联网 上市公司 2000人以上,经验1-3年 本科,“有竞争力的发展，年终奖，免费饭堂，双休”,iOS ,[员村]
星耀互联,c/c++开发工程师,20k-30k·14薪,"工具,软件开发 天使轮 15-50人",经验1-3年 本科,“不定时团建活动，免费下午茶”,工具软件 网络 嵌入式 C/C++ 移动端 ,[番禺区]
墨乎科技,高级c++开发工程师,15k-30k,移动互联网 不需要融资 50-150人,经验3-5年 大专,“C++”,C++ 区块链 数据库 ,[珠江新城]
欢聚集团（JOYY Inc.）,C++/go后台工程师,16k-32k,文娱丨内容 上市公司 2000人以上,经验3-5年 本科,“公司规模大，发展前景好”,游戏 社交 后端 服务器端 Golang C++ ,[番禺区]
众玩,C++游戏服务器开发,10k-15k,文娱丨内容 未融资 50-150人,经验1-3年 不限,“扁平化管理、项目前景”,C++ Lua 游戏开发 后端 ,[天河区]
百芳斋,C/C++开发工程师 （嵌入式开发）【朝九晚六，周末双休】,15k-30k,"电商,消费生活 未融资 150-500人",经验不限 本科,“高薪工作 朝九晚六 周末双休”,,[天河区]
启明星辰集团,c++研发工程师,7k-14k,硬件 上市公司 2000人以上,经验不限 本科,“购买五险一金、餐补、生日和节假日福利”,信息安全 系统架构 数据库 客户端 服务器端 ,[元岗]
方巨网络,c++开发工程师,3k-5k,游戏 不需要融资 150-500人,经验应届毕业生 本科,“提供三餐 定期体检 年底双薪 绩效奖金”,C++ ,[东圃]
佑盛文化传播,c++后端主程,15k-30k,"游戏,移动互联网 不需要融资 15-50人",经验3-5年 本科,“二次元游戏公司”,服务器端 后端 C++ C ,[龙口]
拉勾猎头,C++开发工程师（监控平台）,10k-18k,"移动互联网,企业服务 D轮及以上 500-2000人",经验1-3年 本科,“晋升”,一手内推信息 猎头专业服务 名企保面试 精准高效对接 ,[新塘]
爱立信,C/C++软件开发工程师,20k-30k,"数据服务,文娱丨内容 上市公司 2000人以上",经验5-10年 本科,“外企工作环境；弹性工作时间；大平台”,Linux/Unix Node.js C++ docker ,[东圃]
CVTE,c++开发工程师,15k-30k·13薪,"硬件,教育 上市公司 2000人以上",经验不限 本科,“平等自由”,C++ ,[黄埔区]
广州帝释天软件有限公司,高级C++游戏服务器开发,15k-25k·13薪,游戏 未融资 150-500人,经验3-5年 本科,“产品匠心，技术精讲”,游戏 C++ Lua 服务器端 ,[海珠区]
歪歪游戏,c++开发工程师,7k-12k,游戏 未融资 150-500人,经验1-3年 大专,“包餐，早餐补贴，五险一金等”,游戏 C++ ,[五山]
广东三维家信息科技有限公司,c++开发工程师（运动控制器）,7k-9k,"移动互联网,硬件 B轮 500-2000人",经验不限 本科,“六险一金 季度奖励 午餐补贴 定期培训”,C++ 自动化 ,[天河区]
广东三维家信息科技有限公司,C++开发工程师（QT）,7k-14k,"移动互联网,硬件 B轮 500-2000人",经验1-3年 本科,“六险一金 季度奖励 午餐补贴 定期培训”,QT C++ ,[天河区]
天息游戏,c++开发工程师,8k-15k,游戏 不需要融资 50-150人,经验应届毕业生 不限,“福利待遇优渥，项目奖金丰富”,游戏 后端 C++ Linux/Unix 游戏开发 ,[棠下]
智讯通信公司,c++开发工程师,8k-10k·14薪,其他 不需要融资 150-500人,经验应届毕业生 本科,“提供行业极具竞争力的薪酬”,即时通讯 通信/网络设备 C++ 音视频 ,[新港]
旭游网络,服务端c++开发工程师,18k-30k,游戏 天使轮 15-50人,经验5-10年 不限,“五险一金，周末双休，月项目奖金，包吃，等”,C++ 服务器端 ,[东圃]
广州盛原成,c++开发工程师,10k-18k,其他 未融资 50-150人,经验1-3年 本科,“丰厚薪资；晋升空间；奖金；期权”,C++ ,[钟村]
神州数码,高级c++开发工程师,15k-25k,"硬件,数据服务 上市公司 2000人以上",经验5-10年 本科,“大平台 自研产品”,C++ ,[黄埔区]
擎声科技,C++后台工程师,14k-25k,"企业服务,社交 不需要融资 少于15人",经验3-5年 本科,“技术氛围好，技术好，市场大，股票期权激励”,企业服务 Linux/Unix C++ 音视频 云计算 ,[天河区]
宏光软件,c++开发,10k-18k,"其他,移动互联网 未融资 50-150人",经验1-3年 本科,“五天工作制，环境良好，交通方便”,C++ 后端 软件开发 ,[越秀区]
洪森科技,c++软件工程师,10k-20k,"移动互联网,信息安全 A轮 50-150人",经验3-5年 本科,“周末双休 五险一金 带薪年假 节假福利”,C++ 流媒体转封装 视频流转码 ,[天河区]
智牛数字科技,c++开发工程师,10k-18k,"数据服务,物联网 C轮 500-2000人",经验3-5年 大专,“根据项目效益和个人表现，3-6个月年终奖”,MFC 音视频 后端 ,[东圃]
clickkwala,c++游戏服务器主程,25k-30k,"移动互联网,广告营销 未融资 50-150人",经验不限 不限,“年终分红”,游戏 后端 服务器端 Linux/Unix C++ ,[东圃]
唯石网络,C++/Lua服务器端开发,6k-10k,移动互联网 不需要融资 15-50人,经验不限 大专,“五险一金，下午茶”,游戏 后端 C++ ,[东圃]
泰逢科技,C++服务端程序员,10k-15k,游戏 未融资 150-500人,经验1-3年 大专,“包三餐、五险一金、年度双薪、带薪年假等”,游戏 C++ Lua ,[龙口]
瑞修得,c++开发工程师（应届生）,4k-7k,"移动互联网,企业服务 未融资 15-50人",经验应届毕业生 大专,“五险一金 周末双休 加班补助 电脑补贴”,中间件 C++ ,[员村]
广州晶品,C++开发工程师,10k-15k,移动互联网 不需要融资 50-150人,经验1-3年 不限,“五险一金 年终奖金 水果零食 双休”,教育 C++ 音视频 图像处理 视频编解码 ,[天园]
华安科技,C/C++研发工程师,6k-12k,信息安全 未融资 15-50人,经验1-3年 本科,"“一对一导师,年度旅游,年终奖”",旅游 信息安全 软件开发 C++ Java ,[石牌]
南华仪器,C++软件维护工程师,6k-10k,硬件 上市公司 500-2000人,经验1-3年 大专,“五险一金 双休 免费提供中餐”,硬件制造 C++ 数据库 软件开发 项目实施 ,[荔湾区]
拉勾猎头,手游客户端开发（python/c++/c#）,15k-25k,"移动互联网,企业服务 D轮及以上 500-2000人",经验1-3年 本科,“大厂”,一手内推信息 猎头专业服务 名企保面试 精准高效对接 ,[员村]
叁阳数码,C++架构师,50k-60k·16薪,"移动互联网,其他 未融资 15-50人",经验5-10年 本科,“公司发展潜力大，2年内上市，可谈期权”,社交 直播 架构师 C++ ,[珠江新城]
吴秀网络,游戏服务端C++,15k-25k,游戏 天使轮 15-50人,经验1-3年 本科,“待遇优渥，发展前景广阔”,游戏 C++ MySQL ,[新港东]
中望软件,c++研发工程师,10k-20k,企业服务 不需要融资 150-500人,经验不限 本科,“办公环境优美、优秀研发团队”,C QT 客户端 平台 ,[天河区]
广州黑格智造信息科技有限公司,c++开发工程师,15k-25k·13薪,其他 B轮 150-500人,经验3-5年 本科,“早午餐、公司班车、创新人才团队、平等开放文化”,C++ ,[大沙]
红猫投资,c++开发工程师,10k-15k,金融 未融资 15-50人,经验不限 本科,“前景广阔 老板好 成长快 优秀团队”,金融 C++ Linux/Unix ,[天河区]
广电运通,c++开发工程师,10k-20k,"移动互联网,金融 上市公司 2000人以上",经验3-5年 本科,“国企 班车 食堂”,C++ ,[萝岗区]
X-MEN,c++ 主程,17k-25k,游戏 不需要融资 150-500人,经验3-5年 本科,“年度体检 餐补 年底分红、双薪”,C++ 服务器端 ,[东圃]
胜骅科技,cocos2d开发工程师/C++,5k-10k,"游戏,移动互联网 不需要融资 50-150人",经验1-3年 大专,“全勤、餐补、带薪年假、节日福利、五险一金”,Cocos2d-X ,[番禺区]
智通天下,c++开发工程师（高速公路车道软件方向）,10k-15k,"移动互联网,数据服务 不需要融资 50-150人",经验1-3年 大专,“期待你的加入！”,工具软件 C++ ,[珠江新城]
方巨网络,C++开发工程师应届生,3k-4k,游戏 不需要融资 150-500人,经验应届毕业生 不限,“五险一金、年底双薪、包吃、全勤奖”,C++ ,[东圃]
欢娱游戏,资深C++服务器工程师,10k-20k,游戏 未融资 50-150人,经验1-3年 不限,“提成”,游戏 服务器端 C++ ,[五山]
巧金黄金,C++服务器高级开发工程师,9k-15k,"金融,移动互联网 不需要融资 150-500人",经验1-3年 大专,"“五险一金,双休,年底分红,下午茶”",软件开发 C++ Linux ,[海珠区]
智讯通信公司,c++开发工程师,15k-25k·14薪,其他 不需要融资 150-500人,经验不限 本科,“提供行业极具竞争力的薪酬”,即时通讯 通信/网络设备 C++ 视频算法 视频编解码 ,[赤岗]
研游,高级c++,15k-25k,游戏 不需要融资 50-150人,经验1-3年 大专,“双休，包餐，五险一金，年底双薪，全勤奖”,游戏 ,[车陂]
兄弟玩游戏/春秋游戏,高级C++服务端开发工程师,10k-16k,游戏 天使轮 50-150人,经验3-5年 大专,“六险一金，年度奖金，餐补”,游戏 后端 C++ ,[天河公园]
广州腾讯科技有限公司,c++开发工程师,20k-35k,社交 上市公司 2000人以上,经验1-3年 本科,“微信大平台，薪酬福利给力，职业发展好”,移动互联网 即时通讯 ,[海珠区]
BBGAME,c++开发工程师,15k-20k,游戏 天使轮 150-500人,经验1-3年 不限,"“晋升快,薪资高,福利好,上司nice”",游戏 C++ ,[体育中心]
伟昊科技,c++开发工程师,7k-10k,企业服务 不需要融资 150-500人,经验1-3年 本科,“五险一金 周末双休 年度体检 带薪年假”,视频流转码 视频预处理 视频编解码 音频编解码 ,[黄埔区]
游莱互动-Game Hollywood,C++服务端开发工程师（游戏）,10k-18k,"移动互联网,游戏 上市公司 150-500人",经验1-3年 本科,“五险一金，周末双休，餐补，法定节假日”,游戏 移动互联网 服务器端 后端 C++ C# ,[海珠区]
南方智能,c++开发工程师,6k-12k,"移动互联网,人工智能 不需要融资 2000人以上",经验应届毕业生 不限,“周末双休 技术培训”,QT Laravel C++ 后端 ,[天河区]
粤辰星,c++游戏服务端开发工程师,10k-20k,"移动互联网,游戏 A轮 50-150人",经验1-3年 不限,“绩效奖金、季度奖金、员工旅游、氛围好”,游戏 C++ 服务器端 ,[天河区]
深圳市有棵树科技股份有限公司,c++架构师,40k-70k,"电商,移动互联网 B轮 500-2000人",经验3-5年 本科,“上市公司 直播头部平台 有股票”,视频 直播 C++ 架构师 后端 中间件 ,[大石]
凌鑫达,c++开发工程师,15k-30k,移动互联网 未融资 50-150人,经验1-3年 大专,“双休，五险一金，弹性上班时间，平台大”,C++ ,[石牌]
