公司,职位,月薪,公司介绍,应聘要求,福利,职位关键词,上班地点
腾讯,22989-域名产品PHP后端研发工程师,20k-35k,社交 上市公司 2000人以上,经验5-10年 本科,“团队优秀，核心项目”,Laravel 后端 ,[南山区]
小雨伞,PHP研发工程师,10k-20k,"移动互联网,金融 B轮 500-2000人",经验不限 本科,"“季度团建,发展空间,弹性工作,氛围好”",保险 大数据 后端 服务器端 PHP 数据库 ,[深圳湾]
万兴科技集团股份有限公司,高级后端开发工程师/PHP,18k-28k,移动互联网 上市公司 500-2000人,经验3-5年 本科,“上市公司，机会多，成长快，团队氛围好”,后端 PHP ,[南油]
华诚鹏辉,PHP工程师,8k-10k,"社交,金融 不需要融资 50-150人",经验不限 不限,“社保/年假/奖金/下午茶/团建/国内外旅游等”,游戏 PHP ,[南山区]
盈富斯,高级PHP工程师,15k-25k,电商 C轮 150-500人,经验3-5年 本科,“奖金激励，五险一金，电商平台”,电商 Laravel 中间件 docker MySQL ,[西丽]
Gshopper,PHP 开发工程师,13k-18k,"移动互联网,电商 C轮 150-500人",经验1-3年 大专,“团队氛围 技术指导 快速晋升”,电商 平台 客户端 ,[坂田]
雷漫网络,php资深专家,30k-50k,游戏 A轮 50-150人,经验3-5年 本科,“五险一金、年底双薪、工作餐、下午茶”,后端 服务器端 ,[科技园]
大地零一,高级PHP开发工程师（电商平台）,18k-30k,"移动互联网,数据服务 不需要融资 50-150人",经验3-5年 大专,“福利待遇、跨区域合作”,电商 本地生活 后端 ,[大冲]
阿卡索外教网,php高级工程师,25k-36k,"教育,移动互联网 C轮 2000人以上",经验5-10年 本科,“高薪资，五险一金，中心位置办公环境”,带薪年假 弹性工作 美女多 领导好 ,[泥岗]
汇米易通,后端PHP开发工程师,12k-18k,"移动互联网,电商 不需要融资 15-50人",经验3-5年 大专,“领导奈斯、节日福利、带薪年假、弹性工作”,PHP ,[西乡]
世嘉传媒,php开发工程师（小说）,25k-50k·13薪,企业服务 不需要融资 150-500人,经验3-5年 本科,“十点上班 待遇优厚福利好”,PHP ,[科技园]
iDataAPI,PHP实习生,3k-6k,"企业服务,数据服务 未融资 15-50人",经验应届毕业生 大专,“尊重、自由、责任”,企业服务 大数据 PHP ,[南山区]
万博时代,PHP开发工程师（偏前端）,10k-15k,电商 未融资 50-150人,经验3-5年 大专,“PHP开发工程师（偏前端）”,MySQL Node.js 后端 ,[龙华新区]
腾讯,30359-PHP后台开发工程师,15k-30k,社交 上市公司 2000人以上,经验3-5年 本科,“全权负责，知识面广”,PHP ,[科技园]
腾讯,腾讯TAPD PHP开发工程师（深圳）,20k-40k,社交 上市公司 2000人以上,经验3-5年 本科,“发展前景好 平台大 福利好”,后端 PHP ,[科技园]
今日城,php开发工程师/创业合伙人,15k-25k,移动互联网 未融资 少于15人,经验3-5年 本科,“极具前景的项目，创始人资源丰富”,移动互联网 MySQL 后端 搜索 PHP ,[华强北]
名医科技,php后端,10k-15k,"医疗丨健康,软件开发 未融资 15-50人",经验3-5年 不限,“福利待遇好”,PHP ,[宝安区]
百果科技,PHP开发工程师,15k-25k·13薪,"移动互联网,电商 B轮 150-500人",经验1-3年 大专,"“弹性工作,工作氛围好,调薪机会,五险一金”",PHP 后端 ,[南山区]
深圳市盛达瑞智能科技有限公司,php开发工程师,10k-20k·14薪,"移动互联网,区块链 不需要融资 150-500人",经验3-5年 本科,“周末双休 氛围良好 带薪休假”,PHP ,[南山区]
万兴科技集团股份有限公司,PHP开发工程师,17k-30k,移动互联网 上市公司 500-2000人,经验5-10年 本科,“上市公司 平台大 稳定”,工具软件 云计算 PHP MySQL ,[南油]
财盈通,php开发工程师,15k-18k·13薪,"移动互联网,电商 不需要融资 500-2000人",经验3-5年 本科,“可接触到高并发，大牌项目，奖金多”,PHP Golang ,[平湖]
江苏物润船联,php工程师,10k-16k,"电商,企业服务 上市公司 50-150人",经验3-5年 不限,"“五险一金,项目奖励,领导好,绩效奖金”",后端 C++ PHP ,[新安]
江苏物润船联,php开发工程师,10k-16k,"电商,企业服务 上市公司 50-150人",经验3-5年 本科,“公司稳定、技术成长空间大”,后端 服务器端 PHP ,[新安]
HuaICT,PHP高级工程师,7k-14k,"移动互联网,企业服务 未融资 15-50人",经验1-3年 不限,"“创意实现,项目提成,带薪年假,股份期权”",移动互联网 服务器端 Linux/Unix 分布式 ,[南山区]
华锦铭盛,PHP开发工程师,15k-23k,"电商,社交 未融资 15-50人",经验3-5年 本科,“弹性作息、双休、带薪年假、氛围开放”,电商 直播 PHP 后端 架构师 服务器端 ,[布吉]
深圳市盛达瑞智能科技有限公司,php开发工程师,10k-20k·13薪,"移动互联网,区块链 不需要融资 150-500人",经验3-5年 本科,“晋升空间，下午茶，生日会，加班餐补”,PHP MySQL ,[科技园]
小鹅（小鹅通）,php开发工程师,15k-25k·15薪,"移动互联网,社交 B轮 500-2000人",经验3-5年 本科,“发展前景好 年终奖丰厚 双休”,教育 工具软件 PHP 后端 ,[科技园]
亚飞电子,PHP工程师,20k-25k,"移动互联网,电商 未融资 500-2000人",经验5-10年 大专,“高薪水、高发展、交通便利、环境优美”,电商 PHP MySQL 后端 ,[龙岗区]
鑫荣网络,PHP助理,4k-6k,电商 不需要融资 15-50人,经验应届毕业生 大专,“五险一金 福利待遇 发展空间 环境好”,,[南山区]
土巴兔,php开发工程师,15k-25k·14薪,"移动互联网,消费生活 C轮 500-2000人",经验3-5年 本科,“六险一金/带薪年假/弹性上班”,PHP ,[西丽]
运个货,PHP开发工程师,15k-20k,移动互联网 A轮 50-150人,经验3-5年 本科,"“奖金多,发展空间大,公司氛围好,创业公司”",Linux/Unix PHP ,[科技园]
微云链,php开发工程师,10k-15k,"移动互联网,电商 未融资 15-50人",经验3-5年 大专,“半年调薪 双休 省内出游”,后端 ,[南山区]
易加油,初中级PHP开发工程师,7k-14k·13薪,移动互联网 B轮 50-150人,经验1-3年 本科,“年轻积极的团队氛围，指数上升的职业平台”,PHP ,[南山区]
欣飞网络,php工程师,10k-15k,"软件开发,区块链 未融资 15-50人",经验1-3年 大专,“不打卡 加班少 高绩效 领导幽默 多次调薪”,移动互联网 区块链 PHP ,[龙华新区]
保航科技,php开发工程师,5k-6k,金融 未融资 15-50人,经验1-3年 本科,“互补型团队，简单的人际关系”,PHP ,[福田区]
廊坊富智康,php开发工程师,10k-18k,其他 上市公司 2000人以上,经验1-3年 本科,“年终奖 五险一金”,移动互联网 PHP MySQL ,[龙华新区]
天天看看,php开发工程师,12k-22k,"移动互联网,文娱丨内容 不需要融资 50-150人",经验3-5年 本科,"“提升快,机会多,主管请吃饭,福利好”",PHP MySQL ,[南山区]
腾讯创业服务平台,php开发工程师,10k-20k,"移动互联网,企业服务 天使轮 50-150人",经验1-3年 本科,“平台大，福利好”,PHP .NET Golang ,[南山区]
腾讯,腾讯微校PHP高级开发工程师（深圳）,20k-40k,社交 上市公司 2000人以上,经验3-5年 本科,“发展前景好 平台大 福利好”,PHP 后端 ,[科技园]
深圳市智能制造软件开发有限公司,PHP开发工程师,10k-15k,"企业服务,消费生活 C轮 150-500人",经验5-10年 本科,“公司福利多”,PHP MySQL Laravel Yii ,[南山区]
青牛智胜,PHP开发工程师,15k-25k,人工智能 不需要融资 50-150人,经验3-5年 本科,“年终奖金 餐饮补贴 周末双休 五险一金”,企业服务 云计算 PHP ,[南山区]
汉字宫教育,php开发工程师,15k-20k,"教育,软件开发 不需要融资 50-150人",经验3-5年 本科,“升职空间大”,C++ MySQL Java Python ,[龙岗区]
九九互动,高级PHP开发工程师,20k-30k,游戏 不需要融资 50-150人,经验3-5年 本科,“高速发展期、大流量、高并发”,游戏 ,[南油]
易加油,php开发工程师,8k-14k·14薪,移动互联网 B轮 50-150人,经验不限 本科,“BOSS好 福利 发展空间 扁平化”,PHP ,[西丽]
中电核心,php后端,10k-18k,"其他,硬件 未融资 15-50人",经验3-5年 本科,“福利待遇佳 发展前景广阔”,医疗健康 交互设计 后台 智能硬件 项目管理 ,[宝安区]
大千视界,php开发工程师,12k-20k·13薪,移动互联网 不需要融资 50-150人,经验3-5年 本科,"“五险一金,各种补贴,年轻化团队,环境优越”",移动互联网 视频 后端 ,[后海]
腾讯,30628-腾讯广告开放平台服务端PHP开发工程,30k-50k,社交 上市公司 2000人以上,经验5-10年 本科,“福利待遇好”,电商 社交 后端 平台 服务器端 ,[南油]
卓君科技,php,30k-60k,"移动互联网,消费生活 不需要融资 15-50人",经验3-5年 本科,“高速职业成长 有竞争力的薪酬”,后端 ,[西丽]
天保达,PHP工程师,10k-15k·13薪,"消费生活,企业服务 B轮 50-150人",经验3-5年 大专,“招兵买马，快速壮大中”,PHP MySQL ,[大冲]
货拉拉,资深php开发工程师,30k-55k·14薪,"移动互联网,消费生活 D轮及以上 2000人以上",经验5-10年 本科,“周末双休”,后端 MySQL ,[上梅林]
云虹网络,php开发工程师,4k-6k,"电商,数据服务 不需要融资 15-50人",经验不限 大专,“有项目有奖金”,云计算 移动互联网 后端 服务器端 ,[龙华新区]
